yaw
0.00
-0.36
-0.36
-0.36
-0.38
-0.38
-0.38
-0.41
-0.41
-0.41
-0.44
-0.44
-0.44
-0.46
-0.46
-0.46
-0.46
-0.49
-0.49
-0.49
-0.51
-0.51
-0.51
-0.53
-0.53
-0.53
-0.55
-0.55
-0.55
-0.58
-0.58
-0.58
-0.58
-0.63
-0.63
-0.63
-0.67
-0.67
-0.67
-0.72
-0.72
-0.72
-0.76
-0.76
-0.76
-0.79
-0.79
-0.79
-0.79
-0.83
-0.83
-0.83
-0.87
-0.87
-0.87
-0.90
-0.90
-0.90
-0.91
-0.91
-0.91
-0.95
-0.95
-0.95
-0.95
-0.98
-0.98
-0.98
-0.99
-0.99
-0.99
-1.01
-1.01
-1.01
-1.02
-1.02
-1.02
-1.02
-1.03
-1.03
-1.03
-1.04
-1.04
-1.04
-1.06
-1.06
-1.06
-1.07
-1.07
-1.07
-1.08
-1.08
-1.08
-1.08
-1.09
-1.09
-1.09
-1.11
-1.11
-1.11
-1.12
-1.12
-1.12
-1.14
-1.14
-1.14
-1.14
-1.19
-1.19
-1.19
-1.23
-1.23
-1.23
-1.28
-1.28
-1.28
-1.35
-1.35
-1.35
-1.40
-1.40
-1.40
-1.46
-1.46
-1.46
-1.46
-1.51
-1.51
-1.51
-1.59
-1.59
-1.59
-1.73
-1.73
-1.73
-1.86
-1.86
-1.86
-1.86
-1.88
-1.88
-1.88
-1.76
-1.76
-1.76
-1.61
-1.61
-1.61
-1.51
-1.51
-1.51
-1.40
-1.40
-1.40
-1.40
-1.29
-1.29
-1.29
-1.12
-1.12
-1.12
-0.95
-0.95
-0.95
-0.59
-0.59
-0.59
-0.16
-0.16
-0.16
-0.16
0.20
0.20
0.20
0.49
0.49
0.49
0.69
0.69
0.69
0.84
0.84
0.84
0.93
0.93
0.93
0.93
1.03
1.03
1.03
1.16
1.16
1.16
1.25
1.25
1.25
1.27
1.27
1.27
1.27
1.19
1.19
1.19
1.16
1.16
1.16
1.24
1.24
1.24
1.36
1.36
1.36
1.47
1.47
1.47
1.47
1.63
1.63
1.63
2.01
2.01
2.01
2.37
2.37
2.37
2.68
2.68
2.68
2.68
2.97
2.97
2.97
3.23
3.23
3.23
3.46
3.46
3.46
3.68
3.68
3.68
3.86
3.86
3.86
3.86
4.03
4.03
4.03
4.19
4.19
