x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,-0.29,-0.01,0.12,0.11,0.34,0.15
32.40,-0.49,-0.01,0.22,0.22,0.27,0.09
48.39,-0.69,-0.02,0.23,0.22,0.27,0.09
64.10,-0.95,-0.02,0.26,0.26,0.23,0.07
82.06,-1.22,-0.02,0.26,0.26,0.21,0.09
99.17,-1.49,-0.02,0.28,0.28,0.18,0.08
114.60,-1.83,-0.03,0.31,0.28,0.20,0.08
131.14,-2.50,-0.05,0.29,0.27,0.23,0.10
148.37,-3.37,-0.05,0.37,0.37,0.20,0.05
166.03,-4.23,-0.05,0.31,0.32,0.19,0.04
184.11,-5.03,-0.04,0.34,0.34,0.21,0.05
203.17,-5.76,-0.04,0.30,0.32,0.20,0.05
220.98,-6.35,-0.03,0.41,0.43,0.18,0.05
236.13,-6.79,-0.03,0.41,0.43,0.20,0.07
250.85,-7.17,-0.03,0.40,0.40,0.17,0.06
265.86,-7.57,-0.03,0.37,0.37,0.16,0.06
281.00,-7.96,-0.03,0.39,0.39,0.16,0.07
295.73,-8.35,-0.02,0.42,0.43,0.16,0.08
310.59,-8.71,-0.02,0.40,0.41,0.16,0.07
325.88,-9.05,-0.02,0.41,0.43,0.18,0.10
341.03,-9.35,-0.02,0.32,0.32,0.17,0.07
356.88,-9.69,-0.02,0.40,0.40,0.16,0.04
374.13,-10.08,-0.03,0.31,0.31,0.15,0.06
389.28,-10.42,-0.02,0.33,0.31,0.17,0.09
405.13,-10.70,-0.02,0.30,0.30,0.19,0.12
421.40,-10.94,-0.02,0.31,0.32,0.15,0.07
437.81,-11.17,-0.01,0.67,0.67,0.13,0.05
454.08,-11.38,-0.01,0.39,0.39,0.11,0.04
472.46,-11.62,-0.01,0.39,0.39,0.16,0.07
488.17,-11.79,-0.01,0.27,0.28,0.15,0.04
503.46,-11.93,-0.01,0.36,0.34,0.12,0.03
520.58,-12.03,-0.01,0.34,0.33,0.22,0.09
538.39,-12.16,-0.01,0.29,0.29,0.22,0.09
556.07,-12.34,-0.01,0.37,0.37,0.12,0.03
573.60,-12.51,-0.01,0.32,0.31,0.16,0.04
591.56,-12.69,-0.01,0.34,0.34,0.17,0.06
607.41,-12.78,-0.00,0.26,0.27,0.15,0.05
625.51,-12.85,-0.01,0.63,0.63,0.20,0.07
643.61,-12.98,-0.01,0.27,0.25,0.11,0.05
662.12,-13.22,-0.02,0.30,0.29,0.15,0.07
679.66,-13.53,-0.02,0.40,0.43,0.15,0.09
694.38,-13.79,-0.02,0.43,0.43,0.14,0.07
710.80,-14.07,-0.02,0.34,0.35,0.17,0.10
725.94,-14.33,-0.02,0.30,0.31,0.16,0.06
742.08,-14.65,-0.02,0.53,0.52,0.16,0.06
757.08,-15.01,-0.03,0.31,0.31,0.12,0.03
771.81,-15.40,-0.03,0.34,0.34,0.17,0.07
789.62,-15.94,-0.03,0.27,0.29,0.17,0.07
807.99,-16.48,-0.03,0.25,0.24,0.10,0.03
824.81,-16.96,-0.03,0.40,0.40,0.19,0.11
841.08,-17.42,-0.03,0.33,0.33,0.16,0.08
858.19,-17.92,-0.03,0.33,0.33,0.13,0.08
876.84,-18.52,-0.03,0.28,0.28,0.15,0.08
891.84,-19.02,-0.04,0.28,0.28,0.15,0.07
907.54,-19.55,-0.04,0.28,0.28,0.15,0.07
922.83,-20.07,-0.03,0.29,0.30,0.16,0.06
938.39,-20.60,-0.04,0.28,0.28,0.15,0.06
954.37,-21.18,-0.04,0.28,0.26,0.17,0.05
969.23,-21.71,-0.04,0.29,0.29,0.19,0.09
984.66,-22.22,-0.03,0.28,0.28,0.19,0.09
999.80,-22.66,-0.03,0.28,0.28,0.11,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
