x, y, theta, left_speed, right_speed, left_bump, right_bump
17.96,-0.07,-0.01,0.27,0.29,0.21,0.05
32.97,-0.08,0.01,0.33,0.38,0.18,0.01
50.64,0.24,0.03,0.35,0.38,0.11,0.00
67.33,0.76,0.04,0.39,0.41,0.15,-0.00
84.43,1.50,0.05,0.30,0.31,0.13,-0.00
102.78,2.50,0.05,0.40,0.39,0.12,-0.02
120.15,3.45,0.05,0.42,0.42,0.12,0.01
137.38,4.38,0.05,0.42,0.40,0.10,0.01
153.63,5.26,0.06,0.39,0.39,0.11,0.03
169.59,6.15,0.06,0.39,0.40,0.10,0.04
185.98,7.06,0.05,0.42,0.42,0.09,0.04
203.21,8.02,0.06,0.40,0.42,0.07,0.03
219.88,8.96,0.05,0.42,0.42,0.03,0.01
236.55,9.85,0.05,0.31,0.31,0.06,0.08
251.68,10.63,0.05,0.34,0.34,0.03,0.00
267.51,11.42,0.05,0.41,0.39,0.07,0.05
284.47,12.23,0.05,0.31,0.29,0.07,0.04
302.13,13.03,0.04,0.34,0.31,0.09,0.08
319.65,13.71,0.04,0.28,0.27,0.09,0.06
335.92,14.27,0.04,0.36,0.38,0.10,0.07
352.74,14.86,0.04,0.34,0.34,0.08,0.05
369.42,15.48,0.04,0.33,0.33,0.11,0.08
384.28,16.08,0.04,0.34,0.34,0.09,0.05
401.38,16.77,0.04,0.33,0.31,0.10,0.06
419.18,17.51,0.04,0.27,0.27,0.13,0.08
436.28,18.24,0.04,0.38,0.38,0.15,0.09
452.82,18.98,0.05,0.31,0.31,0.19,0.13
469.36,19.77,0.05,0.31,0.31,0.13,0.06
486.87,20.63,0.05,0.27,0.27,0.13,0.05
504.94,21.57,0.05,0.27,0.26,0.10,0.02
520.08,22.32,0.05,0.43,0.41,0.10,0.01
535.35,23.08,0.05,0.41,0.41,0.11,0.03
550.90,23.90,0.05,0.41,0.44,0.14,0.06
565.75,24.74,0.06,0.38,0.41,0.11,0.05
583.39,25.78,0.06,0.34,0.34,0.13,0.06
600.61,26.84,0.06,0.34,0.33,0.14,0.05
618.82,27.90,0.06,0.29,0.29,0.15,0.05
634.09,28.81,0.06,0.33,0.35,0.16,0.05
648.79,29.73,0.06,0.35,0.34,0.13,0.03
664.46,30.79,0.07,0.36,0.38,0.17,0.07
679.86,31.88,0.07,0.38,0.38,0.14,0.05
694.83,32.95,0.07,0.32,0.32,0.14,0.06
709.80,34.07,0.08,0.33,0.31,0.15,0.06
725.33,35.25,0.07,0.31,0.29,0.13,0.04
741.00,36.42,0.07,0.31,0.30,0.15,0.05
756.52,37.62,0.08,0.33,0.33,0.11,0.05
772.60,38.90,0.08,0.34,0.34,0.12,0.08
789.10,40.26,0.08,0.32,0.32,0.12,0.09
805.88,41.63,0.08,0.35,0.35,0.11,0.06
821.26,42.86,0.08,0.38,0.36,0.10,0.05
837.62,44.17,0.08,0.39,0.39,0.11,0.08
853.85,45.43,0.08,0.39,0.39,0.08,0.05
870.35,46.72,0.08,0.25,0.25,0.09,0.04
887.41,48.07,0.08,0.39,0.41,0.09,0.06
903.64,49.34,0.08,0.39,0.38,0.07,0.04
921.68,50.72,0.07,0.39,0.39,0.06,0.03
937.64,51.86,0.07,0.39,0.36,0.09,0.07
955.69,53.08,0.06,0.36,0.36,0.11,0.06
970.39,54.02,0.06,0.36,0.36,0.08,0.02
985.38,54.92,0.06,0.36,0.36,0.11,0.05
1000.64,55.84,0.06,0.37,0.37,0.11,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
