x, y, theta, left_speed, right_speed, left_bump, right_bump
15.71,0.06,0.00,0.15,0.14,0.35,0.15
30.86,-0.00,-0.01,0.20,0.20,0.32,0.06
47.42,-0.10,-0.01,0.20,0.20,0.35,0.09
62.57,-0.14,0.00,0.24,0.26,0.39,0.08
77.44,-0.08,0.01,0.22,0.25,0.31,0.07
94.69,0.10,0.01,0.28,0.28,0.28,0.05
109.42,0.27,0.01,0.28,0.28,0.29,0.06
125.27,0.46,0.02,0.25,0.29,0.26,0.10
142.25,0.77,0.02,0.35,0.37,0.20,0.10
159.50,1.09,0.02,0.32,0.31,0.16,0.10
174.23,1.30,0.01,0.34,0.34,0.21,0.10
189.10,1.50,0.01,0.34,0.36,0.15,0.07
207.33,1.74,0.01,0.61,0.61,0.15,0.08
222.62,1.95,0.02,0.36,0.36,0.13,0.10
238.19,2.20,0.02,0.23,0.23,0.12,0.07
253.90,2.49,0.02,0.63,0.66,0.13,0.10
272.70,2.80,0.01,0.30,0.29,0.13,0.10
287.99,2.99,0.01,0.32,0.33,0.12,0.09
302.86,3.14,0.01,0.32,0.31,0.10,0.07
318.43,3.33,0.01,0.30,0.30,0.13,0.09
333.86,3.53,0.01,0.32,0.34,0.13,0.08
349.01,3.75,0.01,0.31,0.31,0.13,0.09
364.02,3.97,0.02,0.31,0.30,0.19,0.16
379.45,4.16,0.01,0.29,0.28,0.13,0.08
396.98,4.36,0.01,0.31,0.29,0.14,0.08
411.71,4.55,0.01,0.37,0.37,0.15,0.07
426.44,4.70,0.01,0.42,0.40,0.16,0.09
442.71,4.91,0.01,0.34,0.34,0.15,0.08
458.15,5.10,0.01,0.31,0.29,0.19,0.09
472.88,5.17,0.00,0.29,0.31,0.17,0.07
488.31,5.22,0.00,0.29,0.29,0.16,0.06
503.74,5.27,0.00,0.35,0.35,0.22,0.10
522.26,5.35,0.00,0.28,0.27,0.22,0.07
540.35,5.46,0.01,0.43,0.43,0.23,0.08
555.36,5.56,0.01,0.43,0.45,0.20,0.05
573.60,5.80,0.02,0.34,0.36,0.22,0.08
589.45,6.04,0.01,0.29,0.28,0.18,0.06
605.30,6.30,0.02,0.36,0.39,0.22,0.08
620.45,6.64,0.02,0.36,0.36,0.16,0.04
635.60,7.02,0.03,0.36,0.36,0.20,0.07
650.60,7.44,0.03,0.34,0.36,0.20,0.06
665.32,7.89,0.03,0.27,0.26,0.20,0.05
680.33,8.34,0.03,0.34,0.36,0.20,0.07
697.15,8.87,0.03,0.33,0.34,0.25,0.14
713.00,9.38,0.04,0.40,0.40,0.19,0.07
729.12,9.98,0.04,0.40,0.40,0.19,0.07
744.68,10.62,0.04,0.43,0.43,0.18,0.07
760.52,11.29,0.05,0.39,0.40,0.18,0.06
776.22,12.00,0.05,0.41,0.39,0.18,0.06
792.89,12.76,0.05,0.35,0.35,0.19,0.08
808.16,13.52,0.05,0.31,0.32,0.17,0.07
823.30,14.30,0.05,0.29,0.29,0.19,0.07
838.15,15.07,0.05,0.31,0.31,0.17,0.07
853.42,15.85,0.05,0.29,0.29,0.17,0.10
869.11,16.66,0.05,0.30,0.31,0.17,0.07
884.80,17.44,0.05,0.33,0.33,0.16,0.06
901.20,18.23,0.05,0.32,0.31,0.15,0.06
917.45,18.96,0.05,0.31,0.31,0.15,0.06
936.51,19.83,0.05,0.32,0.30,0.13,0.04
954.17,20.60,0.04,0.43,0.43,0.16,0.09
971.98,21.29,0.04,0.26,0.26,0.14,0.05
989.50,21.95,0.04,0.61,0.63,0.17,0.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
