x, y, theta, left_speed, right_speed, left_bump, right_bump
15.15,0.25,0.01,0.11,0.09,0.32,0.16
30.86,0.28,-0.00,0.15,0.15,0.34,0.07
46.29,0.28,-0.00,0.29,0.27,0.30,0.07
62.99,0.26,0.00,0.25,0.28,0.41,0.08
78.00,0.40,0.01,0.22,0.24,0.29,0.06
95.53,0.59,0.00,0.31,0.28,0.23,0.05
111.81,0.61,-0.00,0.29,0.28,0.25,0.04
128.50,0.43,-0.02,0.33,0.31,0.25,0.04
144.77,0.07,-0.02,0.30,0.30,0.24,0.04
162.72,-0.23,-0.01,0.24,0.25,0.24,0.04
180.68,-0.40,-0.01,0.26,0.26,0.21,0.08
195.69,-0.46,-0.00,0.45,0.45,0.18,0.05
210.42,-0.45,0.01,0.29,0.28,0.12,0.03
225.85,-0.36,0.01,0.27,0.28,0.20,0.11
242.69,-0.20,0.01,0.35,0.35,0.22,0.11
258.40,0.02,0.01,0.34,0.34,0.16,0.08
274.81,0.23,0.02,0.34,0.34,0.13,0.06
291.08,0.51,0.02,0.32,0.34,0.13,0.10
307.91,0.78,0.02,0.64,0.64,0.13,0.09
324.04,1.05,0.02,0.68,0.71,0.12,0.07
339.61,1.36,0.02,0.36,0.36,0.06,0.02
357.99,1.63,0.01,0.27,0.27,0.17,0.10
373.28,1.79,0.01,0.36,0.36,0.15,0.08
388.43,1.93,0.01,0.65,0.65,0.19,0.15
403.44,2.07,0.01,0.63,0.67,0.15,0.10
419.15,2.25,0.01,0.36,0.38,0.13,0.09
434.58,2.42,0.01,0.36,0.36,0.12,0.12
449.59,2.64,0.02,0.65,0.65,0.11,0.07
464.32,2.83,0.01,0.62,0.60,0.08,0.04
480.59,2.88,-0.00,0.24,0.22,0.11,0.07
495.32,2.85,-0.00,0.37,0.39,0.08,0.07
512.30,2.79,-0.00,0.27,0.30,0.15,0.14
527.59,2.76,-0.00,0.23,0.23,0.11,0.10
542.74,2.70,-0.01,0.23,0.21,0.12,0.10
558.03,2.35,-0.04,0.34,0.30,0.12,0.10
574.85,1.63,-0.05,0.33,0.33,0.13,0.10
593.49,0.80,-0.04,0.27,0.28,0.16,0.12
611.29,0.07,-0.04,0.43,0.43,0.18,0.14
626.15,-0.52,-0.04,0.43,0.45,0.12,0.10
643.95,-1.21,-0.04,0.25,0.25,0.15,0.10
658.95,-1.77,-0.04,0.27,0.27,0.13,0.11
674.37,-2.35,-0.04,0.29,0.28,0.14,0.12
689.65,-2.94,-0.04,0.36,0.37,0.14,0.09
705.49,-3.53,-0.04,0.29,0.29,0.15,0.10
721.62,-4.11,-0.04,0.39,0.39,0.14,0.10
737.46,-4.66,-0.03,0.39,0.37,0.16,0.10
753.72,-5.24,-0.04,0.39,0.37,0.16,0.10
770.27,-5.85,-0.04,0.38,0.39,0.16,0.11
786.53,-6.44,-0.04,0.40,0.39,0.18,0.13
802.79,-7.05,-0.04,0.29,0.29,0.15,0.10
818.91,-7.65,-0.04,0.39,0.39,0.20,0.14
834.76,-8.22,-0.04,0.39,0.39,0.14,0.07
850.74,-8.81,-0.04,0.37,0.39,0.15,0.10
866.86,-9.43,-0.04,0.39,0.37,0.18,0.08
883.12,-10.10,-0.04,0.46,0.46,0.17,0.07
899.66,-10.79,-0.04,0.40,0.40,0.14,0.08
916.06,-11.48,-0.04,0.39,0.39,0.15,0.05
931.76,-12.10,-0.04,0.27,0.28,0.15,0.05
946.90,-12.69,-0.04,0.36,0.34,0.06,0.01
964.70,-13.40,-0.04,0.63,0.61,0.13,0.04
984.04,-14.22,-0.04,0.28,0.28,0.15,0.03
998.90,-14.87,-0.04,0.26,0.26,0.13,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
