x, y, theta, left_speed, right_speed, left_bump, right_bump
17.68,-0.07,-0.01,0.31,0.31,0.31,0.04
35.21,-0.16,-0.00,0.29,0.29,0.22,0.02
52.75,-0.10,0.01,0.40,0.43,0.14,0.01
69.72,0.19,0.02,0.48,0.50,0.15,-0.00
86.41,0.59,0.03,0.48,0.48,0.11,0.00
103.38,1.08,0.03,0.35,0.35,0.05,-0.00
121.19,1.63,0.03,0.48,0.51,0.13,0.01
138.15,2.18,0.03,0.48,0.47,0.17,0.07
154.70,2.66,0.03,0.49,0.49,0.12,0.04
170.54,3.12,0.03,0.43,0.43,0.10,0.03
186.53,3.61,0.03,0.34,0.34,0.11,0.05
202.80,4.14,0.03,0.45,0.45,0.08,0.02
219.76,4.68,0.03,0.44,0.42,0.07,0.03
236.73,5.15,0.03,0.47,0.48,0.09,0.04
253.28,5.57,0.03,0.42,0.42,0.08,0.03
271.51,6.05,0.03,0.33,0.33,0.03,0.01
287.64,6.45,0.02,0.35,0.33,0.06,0.04
303.63,6.81,0.02,0.34,0.34,0.10,0.07
319.06,7.12,0.02,0.29,0.27,0.11,0.07
333.78,7.32,0.01,0.31,0.31,0.07,0.03
349.22,7.52,0.01,0.29,0.29,0.06,0.04
365.21,7.71,0.01,0.30,0.30,0.14,0.08
383.30,7.97,0.02,0.36,0.39,0.06,0.02
399.85,8.22,0.02,0.33,0.33,0.09,0.05
415.00,8.44,0.02,0.26,0.28,0.12,0.08
432.68,8.75,0.02,0.28,0.28,0.11,0.05
449.93,9.04,0.02,0.33,0.31,0.11,0.05
464.94,9.29,0.02,0.54,0.52,0.18,0.08
481.77,9.65,0.03,0.31,0.31,0.15,0.05
499.44,10.14,0.03,0.29,0.29,0.11,0.02
514.44,10.57,0.03,0.36,0.34,0.10,-0.00
529.73,10.95,0.02,0.68,0.63,0.12,0.05
545.02,11.33,0.03,0.66,0.66,0.14,0.05
559.88,11.72,0.03,0.36,0.36,0.13,0.04
574.61,12.11,0.03,0.34,0.34,0.16,0.05
590.04,12.52,0.03,0.31,0.34,0.16,0.05
605.88,12.99,0.03,0.57,0.53,0.13,0.01
624.39,13.47,0.03,0.25,0.25,0.17,0.02
641.36,13.95,0.03,0.25,0.25,0.17,0.01
659.31,14.48,0.03,0.34,0.36,0.20,0.02
675.15,14.98,0.03,0.31,0.31,0.19,0.02
690.72,15.51,0.04,0.39,0.39,0.21,0.03
706.42,16.07,0.04,0.41,0.39,0.23,0.04
721.14,16.61,0.04,0.42,0.40,0.21,0.01
736.56,17.21,0.04,0.39,0.39,0.17,0.00
752.12,17.85,0.04,0.39,0.39,0.18,0.00
767.12,18.51,0.05,0.43,0.43,0.22,0.02
782.53,19.20,0.05,0.39,0.39,0.16,0.01
798.09,19.93,0.05,0.39,0.39,0.18,0.00
813.36,20.63,0.05,0.45,0.43,0.15,0.00
829.20,21.33,0.04,0.43,0.43,0.14,0.00
844.90,22.00,0.04,0.45,0.45,0.13,-0.00
860.60,22.65,0.04,0.43,0.43,0.12,0.00
876.43,23.33,0.05,0.43,0.45,0.17,0.01
892.13,24.03,0.05,0.43,0.43,0.11,-0.00
908.25,24.74,0.04,0.34,0.34,0.11,0.01
924.93,25.44,0.04,0.42,0.42,0.13,0.01
941.75,26.08,0.04,0.32,0.32,0.08,-0.01
957.59,26.71,0.04,0.32,0.34,0.18,0.04
973.43,27.39,0.05,0.45,0.43,0.08,0.01
991.37,28.21,0.05,0.26,0.27,0.13,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
