x, y, theta, left_speed, right_speed, left_bump, right_bump
17.54,-0.09,-0.01,0.27,0.27,0.28,0.05
35.07,-0.27,-0.01,0.31,0.32,0.19,0.02
53.03,-0.30,0.01,0.29,0.32,0.15,-0.01
69.44,-0.13,0.02,0.45,0.48,0.15,0.00
86.83,0.21,0.02,0.35,0.36,0.11,-0.00
106.19,0.70,0.03,0.41,0.41,0.06,0.01
124.56,1.19,0.03,0.35,0.37,0.12,0.03
141.95,1.66,0.03,0.36,0.36,0.14,0.05
158.64,2.12,0.03,0.34,0.36,0.10,0.04
175.46,2.60,0.03,0.32,0.32,0.09,0.05
191.87,3.13,0.03,0.34,0.34,0.07,0.05
208.55,3.67,0.03,0.32,0.32,0.06,0.04
225.66,4.16,0.03,0.39,0.39,0.06,0.05
242.77,4.61,0.02,0.39,0.39,0.08,0.05
258.90,4.94,0.02,0.70,0.70,0.05,0.03
274.75,5.24,0.02,0.65,0.65,0.03,0.00
289.62,5.48,0.02,0.65,0.63,0.08,0.05
308.14,5.78,0.02,0.26,0.26,0.12,0.07
326.23,6.01,0.01,0.28,0.27,0.12,0.06
342.93,6.10,0.00,0.38,0.40,0.13,0.06
360.60,6.16,0.00,0.34,0.34,0.12,0.03
377.58,6.22,0.01,0.56,0.56,0.11,0.04
394.55,6.36,0.01,0.26,0.27,0.10,0.01
410.96,6.56,0.01,0.34,0.34,0.14,0.04
427.38,6.75,0.01,0.29,0.30,0.16,0.04
443.65,6.87,0.01,0.31,0.33,0.16,0.04
460.06,6.99,0.01,0.25,0.29,0.17,0.03
477.60,7.11,0.01,0.28,0.28,0.15,0.00
492.61,7.28,0.02,0.29,0.33,0.15,0.02
510.00,7.75,0.03,0.29,0.28,0.15,0.00
527.66,8.37,0.04,0.29,0.29,0.15,0.01
545.89,9.06,0.04,0.34,0.36,0.18,0.03
560.60,9.67,0.04,0.34,0.34,0.18,0.03
577.99,10.39,0.04,0.36,0.34,0.20,0.04
593.96,11.06,0.04,0.27,0.27,0.18,0.01
608.96,11.72,0.05,0.34,0.36,0.17,0.02
624.10,12.39,0.05,0.24,0.25,0.17,0.01
639.37,13.08,0.05,0.36,0.36,0.18,0.02
654.22,13.83,0.05,0.36,0.36,0.16,0.01
668.94,14.55,0.05,0.34,0.36,0.21,0.03
683.93,15.34,0.05,0.25,0.27,0.18,0.00
699.19,16.20,0.06,0.25,0.27,0.20,0.03
714.46,17.09,0.06,0.36,0.37,0.17,0.01
731.96,18.19,0.06,0.50,0.52,0.14,0.00
748.62,19.29,0.07,0.48,0.48,0.14,0.01
765.41,20.48,0.07,0.47,0.49,0.15,0.01
782.06,21.72,0.08,0.48,0.51,0.11,-0.01
799.83,23.06,0.08,0.35,0.36,0.12,0.00
816.19,24.37,0.08,0.39,0.39,0.11,0.01
832.27,25.63,0.08,0.39,0.37,0.12,0.02
847.94,26.87,0.08,0.36,0.39,0.11,0.01
863.04,28.09,0.08,0.36,0.36,0.12,0.00
878.42,29.31,0.08,0.38,0.36,0.13,0.01
893.80,30.55,0.08,0.36,0.36,0.12,0.00
909.04,31.80,0.08,0.36,0.37,0.12,-0.00
924.84,33.14,0.09,0.39,0.39,0.12,0.02
941.05,34.57,0.09,0.37,0.37,0.11,0.04
955.86,35.85,0.09,0.36,0.36,0.12,0.05
970.54,37.15,0.09,0.34,0.34,0.11,0.04
985.21,38.47,0.09,0.36,0.36,0.11,0.04
1003.38,40.04,0.09,0.28,0.27,0.14,0.09
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
