x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,-0.07,-0.00,0.14,0.14,0.34,0.17
31.28,-0.11,0.00,0.20,0.20,0.27,0.09
47.14,-0.06,-0.00,0.22,0.22,0.24,0.09
62.43,-0.05,-0.00,0.26,0.25,0.21,0.08
80.38,-0.10,-0.00,0.24,0.25,0.28,0.14
97.50,-0.16,-0.00,0.28,0.28,0.19,0.08
112.23,-0.18,-0.00,0.28,0.28,0.19,0.08
127.52,-0.21,-0.01,0.27,0.26,0.24,0.13
143.65,-0.40,-0.01,0.39,0.38,0.27,0.15
159.93,-0.62,-0.01,0.29,0.29,0.21,0.11
177.04,-0.84,-0.01,0.34,0.34,0.19,0.08
195.98,-1.07,-0.01,0.26,0.27,0.17,0.07
213.37,-1.18,-0.00,0.31,0.30,0.18,0.08
228.38,-1.22,0.00,0.41,0.43,0.19,0.09
246.34,-1.15,0.01,0.32,0.32,0.16,0.08
261.21,-1.05,0.01,0.34,0.36,0.18,0.08
276.36,-0.94,0.01,0.36,0.36,0.16,0.06
292.07,-0.79,0.01,0.31,0.31,0.14,0.05
308.20,-0.58,0.01,0.31,0.30,0.11,0.07
325.88,-0.35,0.02,0.31,0.33,0.23,0.19
342.01,-0.07,0.02,0.34,0.32,0.12,0.10
358.00,0.24,0.02,0.31,0.31,0.12,0.10
374.27,0.58,0.02,0.54,0.54,0.10,0.13
391.94,0.89,0.02,0.29,0.28,0.07,0.13
409.06,1.22,0.02,0.39,0.40,0.05,0.15
426.59,1.53,0.01,0.34,0.31,0.05,0.12
444.26,1.70,0.01,0.34,0.34,0.04,0.12
462.36,1.81,0.00,0.30,0.29,0.08,0.13
478.49,1.78,-0.00,0.32,0.32,0.07,0.13
494.63,1.71,-0.01,0.22,0.22,0.07,0.10
511.74,1.59,-0.01,0.33,0.34,0.06,0.14
529.70,1.46,-0.01,0.29,0.29,0.08,0.14
547.09,1.35,-0.01,0.37,0.37,0.10,0.17
564.91,1.17,-0.01,0.34,0.34,0.07,0.12
583.15,0.93,-0.02,0.39,0.36,0.08,0.14
598.30,0.68,-0.02,0.61,0.63,0.06,0.12
613.73,0.43,-0.02,0.36,0.36,0.09,0.13
628.73,0.16,-0.02,0.36,0.36,0.08,0.12
643.60,-0.13,-0.02,0.36,0.36,0.09,0.12
658.47,-0.44,-0.02,0.36,0.34,0.10,0.12
677.40,-0.87,-0.03,0.32,0.29,0.11,0.11
692.69,-1.30,-0.03,0.50,0.51,0.11,0.14
710.08,-1.74,-0.03,0.40,0.40,0.11,0.11
727.47,-2.19,-0.03,0.31,0.34,0.12,0.14
745.00,-2.56,-0.02,0.34,0.34,0.10,0.14
762.95,-2.90,-0.02,0.29,0.29,0.11,0.14
780.91,-3.29,-0.02,0.35,0.35,0.09,0.12
798.58,-3.73,-0.03,0.32,0.31,0.10,0.11
813.30,-4.13,-0.03,0.36,0.34,0.10,0.15
828.17,-4.51,-0.03,0.34,0.34,0.10,0.14
846.12,-4.97,-0.03,0.34,0.36,0.13,0.15
860.85,-5.31,-0.02,0.36,0.36,0.12,0.12
875.99,-5.65,-0.02,0.36,0.36,0.08,0.11
891.14,-6.02,-0.02,0.63,0.66,0.11,0.12
907.13,-6.38,-0.02,0.39,0.39,0.11,0.10
922.84,-6.75,-0.02,0.39,0.39,0.13,0.14
937.98,-7.08,-0.02,0.36,0.37,0.15,0.13
953.27,-7.30,-0.01,0.36,0.38,0.13,0.14
968.28,-7.50,-0.02,0.36,0.36,0.15,0.14
983.01,-7.71,-0.01,0.22,0.22,0.08,0.07
998.58,-7.87,-0.01,0.35,0.37,0.17,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
