x, y, theta, left_speed, right_speed, left_bump, right_bump
16.13,0.00,0.00,0.44,0.45,0.24,0.08
31.85,0.02,-0.00,0.57,0.59,0.21,0.03
48.12,-0.04,-0.00,0.44,0.46,0.27,0.03
65.80,-0.09,0.00,0.48,0.49,0.16,0.01
82.63,0.01,0.02,0.46,0.49,0.14,0.05
101.42,0.38,0.02,0.57,0.60,0.14,0.08
118.81,0.81,0.04,0.59,0.62,0.08,0.04
134.24,1.34,0.04,0.66,0.67,0.09,0.06
152.32,1.98,0.04,1.06,1.08,0.07,0.05
169.43,2.62,0.03,0.56,0.53,0.04,0.04
186.26,3.07,0.02,0.43,0.40,0.01,0.05
203.09,3.36,0.01,0.48,0.45,0.05,0.13
219.22,3.48,-0.00,1.01,0.95,0.03,0.09
238.16,3.32,-0.02,0.50,0.46,0.02,0.11
254.57,2.89,-0.04,0.45,0.40,0.01,0.09
269.70,2.17,-0.05,0.97,0.88,0.05,0.12
286.09,1.25,-0.06,0.51,0.51,-0.00,0.08
301.91,0.33,-0.06,0.61,0.61,-0.00,0.09
317.18,-0.59,-0.06,0.40,0.39,-0.00,0.12
335.81,-1.59,-0.05,0.35,0.37,0.01,0.10
353.47,-2.36,-0.04,0.30,0.32,0.02,0.12
370.43,-2.92,-0.03,0.30,0.32,0.01,0.14
386.98,-3.31,-0.02,0.32,0.33,0.00,0.13
403.39,-3.60,-0.01,0.28,0.29,-0.00,0.15
419.39,-3.71,-0.00,0.28,0.30,-0.01,0.12
435.10,-3.73,0.00,0.34,0.36,0.01,0.13
450.53,-3.62,0.01,0.26,0.28,0.01,0.17
470.17,-3.34,0.02,0.33,0.33,0.01,0.10
485.60,-3.09,0.02,0.36,0.36,0.00,0.11
504.25,-2.76,0.02,0.27,0.27,0.01,0.10
522.63,-2.39,0.02,0.32,0.31,0.01,0.09
540.44,-1.99,0.02,0.30,0.30,0.00,0.08
557.27,-1.64,0.02,0.24,0.23,-0.01,0.06
574.52,-1.33,0.02,0.20,0.20,0.01,0.12
589.25,-1.15,0.01,0.28,0.28,0.01,0.11
606.37,-0.94,0.01,0.33,0.32,-0.00,0.10
623.20,-0.91,-0.01,0.28,0.26,0.01,0.09
640.04,-1.10,-0.01,0.30,0.30,0.03,0.09
655.19,-1.26,-0.01,0.21,0.21,0.02,0.08
670.34,-1.31,-0.00,0.31,0.31,0.03,0.08
687.17,-1.34,-0.00,0.19,0.20,0.03,0.08
702.74,-1.31,0.00,0.22,0.22,0.05,0.09
718.04,-1.24,0.01,0.20,0.20,0.06,0.09
734.45,-1.09,0.02,0.20,0.22,0.04,0.06
749.32,-0.83,0.02,0.21,0.22,0.04,0.08
766.01,-0.42,0.03,0.17,0.17,0.04,0.07
782.55,0.01,0.03,0.29,0.27,0.03,0.06
798.40,0.36,0.02,0.20,0.20,0.02,0.05
814.39,0.68,0.02,0.22,0.22,0.04,0.07
829.26,1.01,0.02,0.24,0.24,0.03,0.05
843.99,1.37,0.03,0.19,0.20,0.05,0.06
859.97,1.87,0.03,0.17,0.17,0.09,0.10
876.10,2.33,0.02,0.17,0.15,0.10,0.10
890.82,2.63,0.02,0.17,0.17,0.10,0.08
907.23,2.99,0.02,0.20,0.18,0.09,0.06
923.22,3.33,0.02,0.17,0.17,0.09,0.05
938.23,3.71,0.03,0.18,0.18,0.09,0.06
953.24,4.13,0.04,0.20,0.22,0.03,0.06
969.22,4.72,0.04,0.25,0.25,0.03,0.12
986.04,5.33,0.04,0.18,0.18,0.01,0.10
1001.61,5.81,0.03,0.22,0.20,0.02,0.13
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
