x, y, theta, left_speed, right_speed, left_bump, right_bump
16.41,0.00,0.00,0.28,0.30,0.26,0.04
33.67,0.04,0.00,0.63,0.65,0.23,0.04
51.20,-0.06,-0.00,0.49,0.49,0.30,0.02
69.30,-0.07,0.01,0.49,0.50,0.20,0.01
87.54,0.12,0.02,0.44,0.47,0.16,0.07
106.47,0.55,0.04,0.49,0.54,0.13,0.07
124.00,1.21,0.05,1.00,1.05,0.06,0.04
141.93,2.08,0.05,0.42,0.43,0.07,0.09
158.75,2.93,0.05,0.64,0.61,0.07,0.11
177.25,3.68,0.03,0.46,0.44,0.06,0.10
192.39,4.15,0.03,0.61,0.60,0.01,0.09
208.80,4.57,0.03,0.97,0.97,0.03,0.13
225.49,5.05,0.03,0.46,0.45,0.01,0.05
245.12,5.46,0.01,0.33,0.30,-0.00,0.01
261.40,5.58,-0.01,0.63,0.57,0.01,0.14
276.13,5.38,-0.02,0.65,0.57,0.01,0.06
294.36,4.86,-0.04,0.35,0.35,0.01,0.09
312.44,4.17,-0.05,0.74,0.71,0.01,0.09
329.12,3.42,-0.05,0.40,0.39,0.01,0.08
345.37,2.63,-0.05,0.36,0.36,0.02,0.19
360.08,1.91,-0.05,0.36,0.34,0.01,0.10
378.02,1.01,-0.05,0.29,0.29,0.03,0.15
393.16,0.38,-0.04,0.33,0.36,0.01,0.14
411.24,-0.26,-0.03,0.28,0.29,0.03,0.15
427.65,-0.63,-0.01,0.27,0.29,0.01,0.09
443.36,-0.78,0.00,0.33,0.34,0.01,0.11
460.06,-0.67,0.02,0.25,0.27,-0.00,0.10
479.13,-0.23,0.03,0.30,0.31,0.04,0.17
494.98,0.28,0.03,0.33,0.35,0.02,0.12
512.36,0.84,0.03,0.40,0.42,0.01,0.08
529.05,1.33,0.02,0.34,0.33,0.01,0.06
545.32,1.69,0.02,0.59,0.57,0.02,0.08
563.27,2.03,0.02,0.25,0.25,0.04,0.09
579.83,2.24,0.01,0.24,0.23,0.04,0.07
595.68,2.36,0.01,0.36,0.33,0.05,0.06
611.81,2.38,-0.00,0.25,0.26,0.05,0.07
627.52,2.31,-0.00,0.31,0.29,0.06,0.04
642.95,2.26,-0.00,0.25,0.25,0.06,0.05
658.95,2.19,-0.00,0.29,0.29,0.09,0.06
676.20,2.16,0.00,0.22,0.22,0.08,0.05
691.21,2.15,-0.00,0.25,0.23,0.08,0.03
706.65,2.10,-0.00,0.22,0.22,0.11,0.06
723.20,2.05,-0.00,0.22,0.22,0.12,0.09
740.03,1.98,-0.00,0.25,0.25,0.11,0.08
756.03,1.98,0.00,0.17,0.19,0.08,0.05
771.74,2.04,0.00,0.20,0.22,0.08,0.05
786.61,2.09,0.00,0.18,0.17,0.09,0.04
803.30,2.12,0.00,0.21,0.22,0.05,0.02
818.03,2.15,0.00,0.20,0.19,0.07,0.06
834.03,2.22,0.00,0.22,0.20,0.07,0.04
850.30,2.30,0.00,0.26,0.26,0.08,0.06
865.03,2.39,0.01,0.17,0.17,0.07,0.06
881.72,2.53,0.01,0.19,0.19,0.07,0.06
897.30,2.67,0.01,0.22,0.20,0.07,0.04
913.71,2.73,0.00,0.22,0.22,0.07,0.04
929.00,2.78,0.01,0.22,0.22,0.05,0.04
945.41,2.84,0.00,0.20,0.22,0.05,0.04
961.83,2.92,0.01,0.24,0.22,0.05,0.05
977.54,3.01,0.00,0.21,0.21,0.05,0.04
993.53,2.99,-0.01,0.22,0.22,0.05,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
