x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,-0.11,-0.01,0.14,0.12,0.32,0.13
31.14,-0.29,-0.01,0.12,0.12,0.29,0.06
46.43,-0.37,-0.00,0.20,0.22,0.28,0.07
63.27,-0.28,0.02,0.19,0.21,0.25,0.07
78.98,0.03,0.02,0.22,0.22,0.30,0.07
94.27,0.30,0.01,0.23,0.25,0.29,0.06
110.12,0.53,0.02,0.27,0.27,0.21,0.03
126.11,0.76,0.00,0.30,0.27,0.29,0.08
141.12,0.73,-0.00,0.24,0.24,0.20,0.10
155.99,0.70,-0.01,0.35,0.33,0.11,0.07
173.38,0.51,-0.01,0.34,0.34,0.09,0.07
188.25,0.30,-0.01,0.27,0.26,0.05,0.03
206.21,0.09,-0.01,0.61,0.58,0.08,0.11
224.59,-0.17,-0.02,0.29,0.29,0.11,0.12
239.87,-0.45,-0.02,0.49,0.49,0.08,0.09
254.88,-0.74,-0.02,0.30,0.32,0.04,0.09
269.61,-0.97,-0.01,0.31,0.32,0.04,0.08
286.02,-1.19,-0.02,0.32,0.32,0.08,0.12
303.70,-1.44,-0.01,0.37,0.37,0.09,0.09
318.57,-1.60,-0.01,0.34,0.36,0.09,0.07
333.58,-1.76,-0.01,0.36,0.36,0.12,0.13
350.97,-2.02,-0.01,0.33,0.35,0.13,0.11
369.91,-2.24,-0.01,0.26,0.28,0.11,0.10
387.58,-2.41,-0.01,0.40,0.40,0.11,0.09
402.31,-2.56,-0.01,0.43,0.43,0.14,0.11
420.13,-2.69,-0.01,0.34,0.34,0.08,0.07
436.68,-2.85,-0.01,0.33,0.31,0.15,0.14
454.92,-2.99,-0.00,0.22,0.24,0.17,0.14
471.05,-3.01,-0.00,0.37,0.38,0.12,0.11
487.05,-2.95,0.01,0.33,0.33,0.12,0.11
502.90,-2.81,0.01,0.55,0.55,0.13,0.10
519.59,-2.60,0.01,0.24,0.23,0.13,0.11
537.27,-2.35,0.01,0.27,0.27,0.13,0.08
552.98,-2.21,0.01,0.34,0.32,0.12,0.08
568.55,-2.07,0.01,0.29,0.30,0.12,0.08
583.28,-1.94,0.01,0.28,0.27,0.13,0.08
598.71,-1.89,-0.00,0.25,0.24,0.17,0.10
615.83,-1.89,-0.00,0.25,0.26,0.16,0.08
633.64,-1.89,-0.00,0.22,0.24,0.17,0.10
649.50,-1.92,-0.00,0.23,0.23,0.14,0.07
665.63,-1.90,0.00,0.22,0.22,0.17,0.12
680.36,-1.83,0.01,0.17,0.18,0.19,0.11
697.05,-1.71,0.01,0.18,0.19,0.15,0.10
712.20,-1.55,0.01,0.22,0.20,0.15,0.10
727.63,-1.37,0.01,0.20,0.20,0.16,0.09
743.06,-1.23,0.01,0.25,0.26,0.15,0.10
758.36,-1.12,0.01,0.17,0.19,0.13,0.08
774.07,-0.98,0.01,0.20,0.22,0.14,0.07
788.94,-0.78,0.01,0.24,0.24,0.14,0.10
805.35,-0.60,0.02,0.26,0.26,0.16,0.11
821.76,-0.35,0.01,0.24,0.24,0.16,0.11
838.31,-0.17,0.01,0.17,0.15,0.16,0.11
853.33,-0.08,0.01,0.15,0.15,0.17,0.09
868.06,0.03,0.01,0.22,0.21,0.16,0.11
884.05,0.14,0.01,0.22,0.22,0.14,0.10
900.74,0.26,0.01,0.19,0.20,0.13,0.09
915.75,0.40,0.01,0.22,0.22,0.13,0.08
931.46,0.49,0.01,0.20,0.22,0.12,0.08
947.18,0.56,0.01,0.22,0.22,0.11,0.07
963.73,0.68,0.01,0.30,0.31,0.11,0.07
979.30,0.81,0.01,0.22,0.22,0.06,0.03
994.45,0.93,0.00,0.21,0.19,0.17,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
