x, y, theta, left_speed, right_speed, left_bump, right_bump
13.89,0.18,0.01,0.26,0.24,0.11,0.11
28.76,0.29,0.01,0.31,0.31,0.08,0.10
46.15,0.46,0.01,0.30,0.31,0.09,0.12
62.57,0.61,0.01,0.30,0.28,0.08,0.09
76.31,0.69,0.01,0.31,0.29,0.06,0.09
91.04,0.76,0.00,0.22,0.20,0.05,0.06
107.04,0.76,-0.00,0.42,0.41,0.04,0.07
124.15,0.63,-0.01,0.34,0.34,0.03,0.08
137.76,0.50,-0.01,0.31,0.31,0.02,0.05
154.45,0.33,-0.01,0.30,0.30,0.02,0.08
170.72,0.19,-0.01,0.37,0.37,0.01,0.05
188.40,-0.01,-0.02,0.49,0.48,0.02,0.06
204.95,-0.26,-0.02,0.47,0.47,0.01,0.09
219.54,-0.49,-0.02,0.34,0.34,0.01,0.07
236.09,-0.80,-0.02,0.46,0.46,0.02,0.08
250.26,-1.01,-0.01,0.40,0.40,0.01,0.02
264.15,-1.19,-0.01,0.52,0.54,0.01,0.07
278.60,-1.33,-0.01,0.35,0.37,0.01,0.05
297.11,-1.57,-0.01,0.39,0.39,-0.00,0.08
312.26,-1.76,-0.01,0.53,0.53,0.01,0.00
325.87,-1.92,-0.01,0.57,0.59,0.01,0.04
343.12,-2.04,-0.01,0.31,0.32,0.01,0.06
360.38,-2.09,0.00,0.31,0.32,0.01,0.04
377.63,-1.95,0.01,0.40,0.42,0.01,0.04
394.89,-1.69,0.02,0.42,0.44,0.01,0.03
412.56,-1.36,0.02,0.33,0.33,0.01,0.04
426.17,-1.08,0.02,0.36,0.35,0.01,0.01
439.77,-0.84,0.02,0.52,0.52,0.01,0.06
453.80,-0.65,0.02,0.32,0.31,0.01,0.06
470.91,-0.37,0.02,0.42,0.40,0.01,0.04
488.87,-0.13,0.01,0.35,0.35,0.01,0.02
506.26,0.08,0.01,0.26,0.26,-0.00,0.03
523.10,0.20,0.00,0.40,0.40,0.01,0.03
539.09,0.26,0.00,0.41,0.41,0.01,0.04
555.36,0.31,0.00,0.21,0.21,0.02,0.04
571.64,0.36,0.00,0.51,0.51,0.01,0.04
585.81,0.39,0.00,0.51,0.49,0.01,0.03
603.20,0.33,-0.01,0.41,0.39,0.01,0.04
618.77,0.22,-0.01,0.28,0.27,0.00,0.06
634.76,0.03,-0.02,0.36,0.34,0.01,0.04
650.05,-0.18,-0.01,0.42,0.42,0.01,0.04
666.75,-0.34,-0.01,0.22,0.23,0.01,0.04
682.32,-0.41,0.00,0.31,0.31,0.01,0.06
699.15,-0.41,0.00,0.27,0.27,0.01,0.06
715.01,-0.44,-0.00,0.36,0.36,0.01,0.05
730.44,-0.50,-0.00,0.35,0.35,0.02,0.09
744.75,-0.55,-0.01,0.28,0.24,0.02,0.05
759.06,-0.76,-0.02,0.17,0.15,0.00,0.06
772.94,-1.13,-0.03,0.38,0.34,0.01,0.01
787.24,-1.59,-0.03,0.16,0.15,-0.00,0.04
801.54,-2.06,-0.03,0.20,0.19,0.01,0.04
815.57,-2.52,-0.03,0.19,0.19,0.01,0.08
829.31,-2.96,-0.03,0.14,0.14,0.01,0.04
843.19,-3.43,-0.04,0.43,0.42,0.02,0.06
858.89,-3.99,-0.04,0.30,0.30,0.01,0.04
874.03,-4.53,-0.04,0.25,0.26,-0.00,0.02
888.75,-5.09,-0.04,0.12,0.12,0.01,0.03
903.75,-5.72,-0.04,0.15,0.14,0.01,0.06
917.77,-6.31,-0.04,0.09,0.10,0.00,0.01
931.92,-6.90,-0.05,0.26,0.28,0.02,0.02
945.94,-7.48,-0.04,0.11,0.12,0.01,0.04
959.54,-7.98,-0.04,0.17,0.15,0.01,0.05
973.27,-8.60,-0.05,0.19,0.18,0.02,0.05
987.84,-9.33,-0.05,0.14,0.13,0.01,0.06
1001.86,-9.85,-0.01,0.28,0.37,0.02,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
