x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.04,-0.00,0.18,0.18,0.17,0.09
30.44,-0.06,-0.02,0.26,0.23,0.20,0.10
46.15,-0.36,-0.02,0.34,0.34,0.19,0.09
63.40,-0.68,-0.02,0.30,0.28,0.14,0.07
78.55,-0.97,-0.02,0.31,0.29,0.15,0.07
93.28,-1.22,-0.02,0.34,0.32,0.12,0.03
112.22,-1.51,-0.01,0.35,0.35,0.16,0.08
129.05,-1.68,-0.01,0.29,0.31,0.18,0.10
146.17,-1.74,-0.00,0.22,0.22,0.13,0.07
162.86,-1.74,0.00,0.41,0.42,0.13,0.07
180.68,-1.66,0.01,0.23,0.24,0.11,0.07
199.33,-1.50,0.01,0.41,0.42,0.16,0.10
214.20,-1.31,0.02,0.40,0.40,0.12,0.08
228.51,-1.08,0.02,0.55,0.55,0.10,0.06
243.52,-0.82,0.02,0.25,0.25,0.13,0.11
262.04,-0.46,0.02,0.64,0.66,0.03,-0.00
280.13,-0.16,0.02,0.23,0.23,0.08,0.07
298.22,0.14,0.02,0.24,0.24,0.09,0.07
312.39,0.38,0.02,0.44,0.43,0.10,0.09
328.38,0.64,0.02,0.41,0.41,0.08,0.09
346.34,0.93,0.02,0.39,0.39,0.07,0.05
364.29,1.16,0.01,0.44,0.42,0.07,0.08
381.69,1.31,0.01,0.40,0.39,0.05,0.06
395.58,1.43,0.01,0.55,0.55,0.08,0.09
412.83,1.58,0.01,0.49,0.49,0.05,0.06
430.09,1.73,0.01,0.52,0.50,0.06,0.09
443.69,1.80,0.00,0.54,0.52,0.06,0.08
457.30,1.81,0.00,0.23,0.22,0.01,0.06
474.84,1.76,-0.01,0.35,0.35,0.07,0.10
491.81,1.58,-0.01,0.45,0.43,0.03,0.04
508.50,1.35,-0.02,0.36,0.36,0.08,0.08
525.20,1.06,-0.02,0.36,0.36,0.07,0.06
538.94,0.80,-0.02,0.48,0.48,0.06,0.06
554.09,0.53,-0.02,0.49,0.51,0.07,0.06
570.92,0.18,-0.02,0.38,0.37,0.11,0.07
585.09,-0.09,-0.02,0.37,0.37,0.08,0.04
600.10,-0.32,-0.01,0.26,0.28,0.10,0.08
615.53,-0.54,-0.01,0.42,0.44,0.08,0.04
631.52,-0.70,-0.01,0.35,0.34,0.07,0.06
648.77,-0.79,-0.00,0.41,0.41,0.07,0.05
662.38,-0.84,0.00,0.25,0.24,0.10,0.07
676.55,-0.87,-0.00,0.25,0.27,0.08,0.07
690.86,-0.89,0.00,0.34,0.34,0.08,0.07
706.15,-0.81,0.01,0.31,0.33,0.07,0.07
722.00,-0.70,0.01,0.19,0.18,0.09,0.08
737.72,-0.57,0.01,0.26,0.28,0.09,0.08
752.03,-0.41,0.02,0.25,0.26,0.11,0.12
767.17,-0.15,0.02,0.25,0.26,0.12,0.10
780.92,0.12,0.02,0.22,0.24,0.08,0.07
795.93,0.47,0.03,0.23,0.23,0.06,0.08
810.09,0.83,0.02,0.22,0.22,0.10,0.14
825.10,1.18,0.03,0.17,0.17,0.08,0.11
841.37,1.58,0.03,0.34,0.35,0.06,0.10
857.22,1.93,0.02,0.24,0.24,0.10,0.08
871.94,2.27,0.03,0.29,0.29,0.08,0.09
886.25,2.63,0.03,0.18,0.18,0.05,0.06
900.69,3.00,0.03,0.21,0.21,0.08,0.10
915.14,3.43,0.03,0.21,0.19,0.04,0.11
930.00,3.92,0.03,0.15,0.15,0.04,0.12
944.72,4.42,0.03,0.21,0.21,0.02,0.12
958.46,4.79,0.02,0.13,0.12,0.07,0.17
973.19,5.12,0.02,0.17,0.15,0.06,0.13
987.08,5.40,0.02,0.12,0.12,0.01,0.08
1000.68,5.68,0.01,0.24,0.19,0.09,0.16
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
