x, y, theta, left_speed, right_speed, left_bump, right_bump
15.57,0.36,0.02,0.15,0.15,0.09,0.09
30.99,0.72,0.02,0.25,0.22,0.09,0.08
46.00,0.99,0.01,0.21,0.21,0.09,0.09
60.03,1.19,0.01,0.29,0.29,0.07,0.08
74.62,1.36,0.01,0.32,0.31,0.08,0.08
90.05,1.44,-0.00,0.33,0.32,0.05,0.04
106.75,1.41,-0.00,0.35,0.35,0.05,0.06
122.60,1.35,-0.01,0.45,0.45,0.05,0.05
137.75,1.25,-0.01,0.43,0.45,0.06,0.06
152.62,1.12,-0.01,0.34,0.34,0.05,0.06
168.05,0.92,-0.01,0.37,0.37,0.03,0.03
184.74,0.69,-0.02,0.51,0.49,0.01,0.01
199.61,0.45,-0.02,0.41,0.41,0.03,0.04
213.36,0.21,-0.02,0.83,0.85,0.01,0.03
232.86,-0.04,-0.01,0.49,0.50,0.03,0.05
247.59,-0.19,-0.01,0.51,0.51,0.01,0.06
263.44,-0.36,-0.01,0.61,0.62,-0.00,0.06
279.29,-0.58,-0.02,0.66,0.66,-0.00,0.03
295.84,-0.82,-0.02,0.46,0.46,0.01,0.07
311.83,-1.05,-0.02,0.50,0.50,0.01,0.08
329.51,-1.30,-0.01,0.45,0.45,0.03,0.07
343.39,-1.46,-0.01,0.76,0.78,0.00,0.05
362.89,-1.67,-0.01,0.48,0.46,0.00,0.04
377.20,-1.84,-0.01,0.48,0.48,0.01,0.04
394.18,-1.97,-0.01,0.61,0.61,0.01,0.03
409.75,-2.05,-0.00,0.36,0.36,0.01,0.06
424.62,-2.07,0.00,0.59,0.59,-0.00,0.04
441.31,-1.99,0.01,0.47,0.47,-0.00,0.00
456.18,-1.90,0.01,0.33,0.33,-0.00,0.02
471.89,-1.78,0.01,0.41,0.41,-0.00,0.03
490.55,-1.64,0.01,0.37,0.35,0.00,0.03
504.44,-1.54,0.01,0.42,0.42,-0.00,0.04
519.73,-1.40,0.01,0.41,0.42,0.01,0.04
537.27,-1.24,0.01,0.23,0.23,0.00,0.03
554.24,-1.15,0.00,0.22,0.21,0.01,0.04
571.36,-1.11,-0.00,0.69,0.66,-0.00,0.01
586.37,-1.14,0.00,0.37,0.37,0.01,0.01
601.66,-1.11,0.00,0.28,0.28,-0.00,0.05
615.83,-1.04,0.01,0.31,0.31,-0.00,0.04
633.64,-0.90,0.01,0.30,0.30,-0.00,0.03
650.48,-0.73,0.01,0.47,0.47,0.01,0.04
666.61,-0.62,0.01,0.29,0.29,0.03,0.07
682.04,-0.52,0.01,0.26,0.28,0.04,0.05
696.21,-0.41,0.01,0.36,0.34,0.05,0.04
712.76,-0.13,0.03,0.24,0.26,0.03,0.02
728.05,0.36,0.04,0.36,0.38,0.04,0.03
743.47,0.96,0.04,0.48,0.50,0.03,0.02
758.89,1.57,0.04,0.38,0.38,0.02,0.03
772.48,2.12,0.04,0.52,0.52,0.01,0.02
786.50,2.71,0.04,0.26,0.26,0.02,0.05
802.20,3.37,0.04,0.17,0.17,0.00,0.06
816.07,3.95,0.04,0.24,0.22,0.01,0.07
830.79,4.52,0.04,0.31,0.29,0.00,0.09
845.80,5.04,0.03,0.21,0.19,0.01,0.06
861.08,5.48,0.02,0.20,0.20,0.01,0.07
875.67,5.78,0.02,0.22,0.21,0.00,0.10
890.54,6.00,0.01,0.20,0.20,0.02,0.11
905.41,6.09,0.00,0.17,0.17,-0.00,0.05
919.30,6.15,0.01,0.23,0.23,0.01,0.06
934.59,6.27,0.01,0.17,0.17,0.02,0.04
950.16,6.38,0.01,0.15,0.15,0.03,0.05
963.91,6.47,0.01,0.09,0.09,0.02,0.03
978.64,6.59,0.01,0.12,0.13,0.02,0.02
993.37,6.72,0.01,0.16,0.17,0.06,0.06
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
