x, y, theta, left_speed, right_speed, left_bump, right_bump
14.86,0.47,0.03,0.28,0.27,0.14,0.14
30.85,0.91,0.02,0.19,0.19,0.08,0.12
44.60,1.12,0.01,0.34,0.32,0.08,0.12
58.48,1.29,0.00,0.51,0.47,0.09,0.12
72.51,1.29,-0.01,0.60,0.57,0.08,0.10
87.24,1.12,-0.02,0.34,0.33,0.09,0.08
102.67,0.83,-0.02,0.38,0.36,0.07,0.08
118.38,0.52,-0.03,0.41,0.40,0.07,0.08
135.49,0.07,-0.03,0.34,0.35,0.11,0.11
150.49,-0.34,-0.03,0.52,0.54,0.09,0.09
165.08,-0.76,-0.04,0.37,0.35,0.10,0.10
183.73,-1.41,-0.03,0.37,0.37,0.06,0.06
202.23,-2.00,-0.03,0.44,0.44,0.04,0.06
221.87,-2.57,-0.03,0.37,0.38,0.07,0.08
238.98,-2.97,-0.02,0.61,0.63,0.10,0.08
254.55,-3.27,-0.02,0.26,0.26,0.08,0.05
268.15,-3.46,-0.01,0.47,0.48,0.09,0.07
284.57,-3.64,-0.01,0.48,0.51,0.08,0.05
300.84,-3.76,-0.00,0.27,0.28,0.10,0.07
317.11,-3.78,0.00,0.43,0.43,0.11,0.07
331.98,-3.72,0.00,0.36,0.37,0.11,0.07
345.87,-3.65,0.01,0.80,0.82,0.10,0.07
360.74,-3.49,0.01,0.50,0.50,0.09,0.05
376.45,-3.29,0.01,0.43,0.44,0.04,0.01
393.85,-3.00,0.02,0.49,0.51,0.09,0.04
410.40,-2.65,0.03,0.49,0.51,0.10,0.04
425.26,-2.26,0.03,0.37,0.39,0.12,0.06
442.65,-1.77,0.03,0.36,0.37,0.08,0.03
457.79,-1.25,0.03,0.55,0.53,0.15,0.09
474.48,-0.70,0.04,0.50,0.48,0.08,0.04
492.70,-0.09,0.03,0.41,0.41,0.09,0.05
508.41,0.35,0.03,0.42,0.41,0.12,0.06
524.12,0.78,0.02,0.32,0.32,0.09,0.04
539.69,1.13,0.02,0.34,0.32,0.10,0.07
556.80,1.44,0.01,0.37,0.36,0.15,0.09
570.40,1.62,0.01,0.62,0.60,0.11,0.07
586.54,1.71,0.00,0.54,0.52,0.05,0.02
601.27,1.71,-0.00,0.34,0.34,0.12,0.07
615.72,1.66,-0.01,0.39,0.38,0.11,0.05
630.45,1.54,-0.01,0.50,0.50,0.13,0.06
645.18,1.38,-0.01,0.30,0.30,0.13,0.07
662.01,1.15,-0.02,0.44,0.42,0.06,0.00
676.04,0.87,-0.03,0.18,0.16,0.18,0.10
692.73,0.48,-0.02,0.41,0.41,0.10,0.03
708.85,0.09,-0.03,0.25,0.26,0.13,0.11
723.16,-0.32,-0.03,0.23,0.23,0.11,0.07
737.88,-0.76,-0.03,0.28,0.27,0.10,0.06
751.90,-1.18,-0.03,0.28,0.28,0.13,0.09
767.05,-1.60,-0.03,0.24,0.24,0.06,0.03
780.93,-2.03,-0.03,0.16,0.15,0.15,0.10
794.53,-2.48,-0.03,0.10,0.11,0.11,0.09
808.70,-2.83,-0.02,0.24,0.24,0.06,0.09
823.00,-3.07,-0.02,0.14,0.15,0.06,0.10
836.89,-3.36,-0.02,0.12,0.12,0.07,0.11
851.90,-3.68,-0.02,0.15,0.16,0.05,0.09
867.32,-4.08,-0.03,0.22,0.20,0.08,0.09
881.06,-4.52,-0.03,0.18,0.19,0.08,0.09
896.91,-5.02,-0.03,0.15,0.14,0.10,0.14
912.76,-5.50,-0.03,0.10,0.11,0.06,0.10
927.62,-5.93,-0.03,0.24,0.25,0.05,0.09
941.78,-6.28,-0.02,0.09,0.09,0.01,0.11
956.65,-6.61,-0.02,0.28,0.26,0.02,0.14
970.82,-6.93,-0.03,0.17,0.17,0.02,0.13
985.82,-7.37,-0.04,0.26,0.23,0.02,0.11
999.84,-7.83,-0.02,0.18,0.21,0.09,0.14
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
