x, y, theta, left_speed, right_speed, left_bump, right_bump
14.59,0.05,0.00,0.10,0.10,0.20,0.14
29.32,0.07,0.00,0.22,0.24,0.16,0.11
44.89,0.09,-0.01,0.16,0.16,0.15,0.12
62.29,-0.11,-0.01,0.27,0.27,0.13,0.09
76.45,-0.27,-0.01,0.53,0.53,0.12,0.07
90.20,-0.43,-0.01,0.36,0.36,0.08,0.07
104.93,-0.57,-0.01,0.34,0.34,0.09,0.08
119.24,-0.67,-0.01,0.32,0.33,0.07,0.06
133.83,-0.77,-0.01,0.34,0.36,0.07,0.08
148.84,-0.84,-0.00,0.62,0.63,0.10,0.14
163.99,-0.89,-0.00,0.36,0.36,0.07,0.09
180.55,-0.97,-0.01,0.37,0.37,0.07,0.17
194.29,-1.08,-0.00,0.82,0.82,0.07,0.10
208.74,-1.12,-0.00,0.38,0.38,0.01,0.06
225.02,-1.12,-0.00,0.32,0.32,0.05,0.13
241.57,-1.12,-0.00,0.33,0.32,0.04,0.10
258.97,-1.10,-0.00,0.27,0.26,0.01,0.09
276.50,-1.13,-0.00,0.42,0.42,0.02,0.13
290.67,-1.18,-0.01,0.30,0.30,0.02,0.08
306.38,-1.28,-0.01,0.42,0.43,0.01,0.08
321.40,-1.35,-0.00,0.45,0.43,0.02,0.12
338.09,-1.42,-0.01,0.47,0.48,0.01,0.05
354.64,-1.50,-0.00,0.59,0.59,0.01,0.10
370.08,-1.53,-0.00,0.25,0.25,0.03,0.09
389.58,-1.58,-0.00,0.39,0.39,0.01,0.08
408.51,-1.59,-0.00,0.40,0.40,0.02,0.07
424.23,-1.61,-0.00,0.55,0.57,0.02,0.06
437.97,-1.59,-0.00,0.59,0.59,0.01,0.08
455.65,-1.56,-0.00,0.25,0.25,0.01,0.05
472.91,-1.60,-0.00,0.32,0.32,0.03,0.09
488.20,-1.68,-0.01,0.39,0.39,0.01,0.05
504.19,-1.80,-0.01,0.65,0.63,0.06,0.14
518.50,-1.89,-0.01,0.36,0.36,0.01,0.10
533.09,-1.94,-0.00,0.33,0.34,0.02,0.14
548.66,-1.92,0.00,0.43,0.44,0.02,0.10
563.81,-1.85,0.01,0.28,0.28,0.01,0.14
578.40,-1.71,0.01,0.34,0.33,0.01,0.09
592.57,-1.56,0.01,0.24,0.24,0.01,0.07
606.18,-1.36,0.02,0.56,0.56,0.02,0.14
622.59,-1.08,0.02,0.23,0.23,0.01,0.05
637.74,-0.80,0.02,0.45,0.45,0.05,0.16
652.32,-0.53,0.02,0.42,0.42,0.01,0.10
668.46,-0.30,0.00,0.31,0.28,0.02,0.12
684.03,-0.36,-0.01,0.20,0.19,0.02,0.14
699.60,-0.58,-0.02,0.20,0.20,0.01,0.08
714.47,-0.80,-0.02,0.21,0.20,0.01,0.11
728.21,-1.06,-0.02,0.29,0.29,0.03,0.16
743.64,-1.42,-0.02,0.14,0.14,0.03,0.13
757.52,-1.76,-0.03,0.22,0.22,0.07,0.20
773.79,-2.19,-0.03,0.24,0.23,0.05,0.11
789.08,-2.59,-0.02,0.14,0.14,0.07,0.12
802.96,-2.91,-0.02,0.27,0.27,0.08,0.12
818.67,-3.14,-0.01,0.11,0.12,0.07,0.10
833.68,-3.21,-0.00,0.21,0.22,0.08,0.14
848.84,-3.20,0.00,0.16,0.17,0.07,0.13
863.01,-3.13,0.01,0.17,0.18,0.08,0.16
877.88,-3.07,-0.00,0.17,0.17,0.06,0.14
892.04,-3.06,0.00,0.21,0.21,0.02,0.14
906.92,-3.00,0.00,0.10,0.09,0.01,0.17
921.93,-2.99,-0.01,0.19,0.19,0.03,0.14
935.95,-3.08,-0.01,0.22,0.22,0.02,0.17
949.70,-3.20,-0.01,0.24,0.24,0.02,0.14
964.29,-3.43,-0.03,0.28,0.25,0.02,0.14
978.88,-3.80,-0.03,0.23,0.22,0.03,0.13
993.88,-4.26,-0.03,0.23,0.23,0.11,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
