x, y, theta, left_speed, right_speed, left_bump, right_bump
13.75,0.13,0.01,0.21,0.19,0.30,0.21
29.46,0.15,-0.01,0.27,0.22,0.19,0.13
45.73,-0.12,-0.01,0.32,0.33,0.19,0.11
62.00,-0.38,-0.02,0.15,0.15,0.13,0.07
75.89,-0.72,-0.03,0.31,0.29,0.17,0.12
90.33,-1.12,-0.03,0.37,0.35,0.15,0.07
106.46,-1.52,-0.02,0.51,0.53,0.18,0.12
123.01,-1.89,-0.02,0.30,0.30,0.16,0.09
139.42,-2.21,-0.02,0.40,0.44,0.14,0.07
156.81,-2.48,-0.01,0.29,0.30,0.13,0.10
170.56,-2.67,-0.01,0.86,0.86,0.15,0.08
186.97,-2.86,-0.01,0.44,0.45,0.11,0.09
203.81,-3.03,-0.01,0.59,0.58,0.13,0.09
219.52,-3.14,-0.00,0.66,0.67,0.12,0.06
238.46,-3.14,-0.00,0.48,0.49,0.12,0.06
257.54,-3.06,0.01,0.25,0.26,0.12,0.09
275.91,-2.88,0.01,0.37,0.37,0.08,0.07
294.71,-2.63,0.02,0.37,0.38,0.08,0.09
312.38,-2.33,0.02,0.37,0.39,0.06,0.07
327.39,-2.07,0.02,0.53,0.53,0.05,0.08
346.33,-1.70,0.02,0.43,0.45,0.06,0.11
364.00,-1.36,0.02,0.30,0.32,0.03,0.18
380.97,-1.11,0.01,0.73,0.71,0.02,0.10
396.83,-0.93,0.01,0.40,0.38,0.01,0.09
414.36,-0.79,0.01,0.35,0.33,0.01,0.07
429.09,-0.72,0.00,0.53,0.53,0.02,0.11
447.47,-0.73,-0.01,0.43,0.41,0.03,0.09
461.36,-0.85,-0.01,0.48,0.48,0.01,0.07
479.03,-1.08,-0.02,0.57,0.57,0.00,0.08
495.16,-1.40,-0.02,0.32,0.32,0.00,0.09
510.87,-1.73,-0.02,0.30,0.32,0.01,0.08
526.30,-2.01,-0.01,0.18,0.18,0.02,0.07
541.03,-2.22,-0.01,0.19,0.21,0.01,0.07
555.34,-2.38,-0.01,0.37,0.39,0.01,0.12
570.21,-2.52,-0.01,0.51,0.50,0.02,0.09
584.38,-2.66,-0.01,0.30,0.31,0.01,0.11
600.37,-2.74,-0.00,0.26,0.26,0.02,0.08
615.94,-2.74,0.00,0.40,0.41,0.02,0.10
631.23,-2.64,0.01,0.32,0.36,0.01,0.05
645.54,-2.43,0.02,0.33,0.33,0.00,0.07
663.21,-2.10,0.02,0.17,0.17,0.01,0.09
678.92,-1.81,0.02,0.39,0.37,0.01,0.10
693.51,-1.56,0.02,0.48,0.48,0.03,0.14
707.12,-1.34,0.02,0.29,0.29,0.04,0.20
721.42,-1.07,0.02,0.28,0.28,0.01,0.10
736.01,-0.75,0.02,0.19,0.20,0.05,0.11
750.46,-0.42,0.03,0.30,0.30,0.01,0.05
764.48,-0.03,0.03,0.29,0.30,0.04,0.10
779.91,0.41,0.03,0.41,0.39,0.04,0.08
793.51,0.73,0.02,0.17,0.17,0.03,0.09
808.94,1.16,0.03,0.16,0.17,0.02,0.13
822.68,1.59,0.04,0.29,0.31,0.03,0.20
837.68,2.15,0.04,0.16,0.16,0.03,0.17
851.84,2.70,0.04,0.24,0.22,0.02,0.16
867.54,3.23,0.04,0.18,0.18,0.03,0.19
882.40,3.75,0.04,0.34,0.34,0.03,0.22
896.28,4.18,0.03,0.17,0.17,0.01,0.14
911.85,4.58,0.02,0.10,0.10,0.01,0.16
925.45,4.95,0.03,0.20,0.19,0.03,0.17
940.18,5.27,0.02,0.12,0.12,0.03,0.22
954.49,5.50,0.01,0.17,0.16,0.03,0.22
968.09,5.63,0.01,0.24,0.26,0.03,0.22
983.94,5.92,0.02,0.18,0.16,0.04,0.17
998.39,6.11,0.01,0.22,0.21,0.11,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
