x, y, theta, left_speed, right_speed, left_bump, right_bump
14.31,0.08,0.02,0.17,0.20,0.17,0.14
29.88,0.42,0.02,0.32,0.29,0.12,0.12
46.99,0.81,0.02,0.30,0.30,0.09,0.09
64.38,1.05,0.00,0.32,0.31,0.11,0.11
78.13,1.04,-0.00,0.33,0.33,0.13,0.14
92.02,0.94,-0.01,0.19,0.19,0.11,0.10
105.77,0.77,-0.01,0.34,0.33,0.08,0.09
120.92,0.57,-0.01,0.28,0.28,0.08,0.10
134.52,0.38,-0.02,0.49,0.47,0.08,0.13
150.51,0.09,-0.02,0.47,0.47,0.07,0.09
166.92,-0.22,-0.02,0.81,0.81,0.08,0.14
183.89,-0.60,-0.02,0.52,0.50,0.04,0.11
197.64,-0.91,-0.02,0.33,0.33,0.04,0.10
215.03,-1.26,-0.02,0.44,0.42,0.03,0.13
233.41,-1.60,-0.01,0.33,0.34,0.03,0.16
247.71,-1.78,-0.01,0.30,0.31,0.03,0.13
263.28,-1.98,-0.01,0.41,0.42,0.03,0.13
277.87,-2.13,-0.01,0.32,0.33,0.01,0.11
292.04,-2.23,-0.01,0.55,0.53,0.01,0.05
306.77,-2.33,-0.00,0.58,0.59,0.01,0.11
320.80,-2.34,0.00,0.30,0.31,0.04,0.14
338.76,-2.29,0.00,0.28,0.29,0.02,0.10
353.63,-2.20,0.01,0.39,0.41,0.01,0.14
369.90,-2.02,0.02,0.21,0.21,0.01,0.05
386.59,-1.79,0.01,0.28,0.28,-0.00,0.13
402.31,-1.59,0.01,0.39,0.39,0.01,0.10
418.30,-1.38,0.01,0.36,0.35,0.02,0.09
434.85,-1.17,0.01,0.37,0.37,0.01,0.08
449.72,-0.98,0.01,0.37,0.37,0.02,0.11
465.57,-0.81,0.01,0.20,0.20,0.00,0.12
480.58,-0.68,0.01,0.59,0.61,0.02,0.08
497.42,-0.59,0.01,0.46,0.43,0.01,0.17
513.83,-0.52,0.00,0.38,0.37,0.02,0.11
529.82,-0.45,0.00,0.35,0.33,0.02,0.14
544.69,-0.40,0.00,0.28,0.28,0.01,0.13
558.44,-0.34,0.00,0.37,0.36,0.02,0.13
573.87,-0.25,0.00,0.43,0.43,0.02,0.08
590.29,-0.21,-0.00,0.34,0.35,0.01,0.10
607.96,-0.18,0.01,0.50,0.52,0.03,0.14
623.53,-0.09,0.00,0.43,0.41,-0.00,0.09
638.40,-0.04,-0.00,0.29,0.26,0.01,0.15
654.26,-0.13,-0.01,0.28,0.28,0.03,0.13
669.97,-0.21,-0.01,0.34,0.34,0.02,0.11
685.68,-0.31,-0.01,0.37,0.37,-0.00,0.15
700.13,-0.41,-0.00,0.16,0.17,0.01,0.15
715.70,-0.50,-0.01,0.23,0.23,0.02,0.12
731.98,-0.47,0.01,0.25,0.29,0.02,0.10
748.95,-0.13,0.03,0.30,0.30,0.01,0.15
765.21,0.38,0.04,0.40,0.41,0.02,0.14
780.92,0.90,0.04,0.40,0.40,0.01,0.14
795.36,1.35,0.03,0.42,0.40,0.01,0.10
808.96,1.72,0.03,0.24,0.24,-0.01,0.11
825.23,2.24,0.04,0.20,0.18,0.02,0.22
840.09,2.76,0.04,0.24,0.24,0.05,0.19
854.67,3.28,0.04,0.16,0.16,0.04,0.16
870.37,3.87,0.04,0.16,0.16,0.05,0.16
884.95,4.52,0.05,0.19,0.20,0.07,0.15
898.82,5.23,0.05,0.10,0.10,0.06,0.15
914.65,6.08,0.05,0.28,0.28,0.08,0.16
928.51,6.87,0.06,0.13,0.14,0.10,0.18
943.49,7.79,0.06,0.18,0.17,0.08,0.14
957.08,8.60,0.06,0.37,0.39,0.10,0.14
970.94,9.45,0.07,0.22,0.22,0.09,0.21
985.22,10.43,0.06,0.18,0.15,0.01,0.15
999.23,10.93,-0.01,0.27,0.17,0.12,0.16
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
