x, y, theta, left_speed, right_speed, left_bump, right_bump
14.73,-0.04,-0.01,0.11,0.10,0.24,0.11
29.04,-0.22,-0.02,0.29,0.29,0.17,0.03
44.33,-0.41,-0.01,0.41,0.44,0.19,0.03
59.62,-0.47,-0.00,0.27,0.28,0.17,0.03
75.19,-0.50,0.00,0.37,0.38,0.17,0.03
90.34,-0.40,0.01,0.53,0.55,0.19,0.05
105.35,-0.24,0.01,0.28,0.29,0.18,0.03
121.06,-0.07,0.01,0.36,0.36,0.16,0.02
137.48,0.12,0.01,0.40,0.40,0.18,0.02
154.59,0.34,0.01,0.23,0.23,0.19,0.02
170.02,0.55,0.01,0.53,0.55,0.23,0.05
185.03,0.76,0.02,0.37,0.37,0.16,0.02
199.34,0.98,0.02,0.32,0.34,0.22,0.08
215.89,1.26,0.02,0.43,0.43,0.19,0.04
233.00,1.56,0.02,0.57,0.56,0.18,0.03
248.29,1.79,0.01,0.36,0.36,0.16,0.02
264.14,1.98,0.01,0.48,0.45,0.16,0.01
279.29,2.09,0.00,0.61,0.61,0.16,0.04
294.73,2.14,0.00,0.26,0.26,0.15,0.03
308.76,2.17,-0.00,0.88,0.85,0.18,0.03
324.75,2.07,-0.01,0.48,0.48,0.17,0.03
340.74,1.95,-0.01,0.28,0.27,0.12,0.01
357.43,1.77,-0.01,0.43,0.43,0.18,0.03
374.83,1.55,-0.01,0.51,0.51,0.15,0.01
393.91,1.30,-0.01,0.47,0.47,0.12,0.01
410.88,1.10,-0.01,0.51,0.51,0.15,0.01
429.40,0.92,-0.01,0.54,0.55,0.12,0.02
443.56,0.75,-0.01,0.46,0.46,0.15,0.03
457.17,0.57,-0.01,0.70,0.70,0.10,0.01
473.44,0.40,-0.01,0.37,0.36,0.15,0.05
490.28,0.22,-0.01,0.73,0.75,0.11,-0.00
504.03,0.10,-0.01,0.47,0.47,0.12,0.01
519.60,-0.05,-0.01,0.53,0.53,0.09,0.01
533.62,-0.23,-0.01,0.34,0.34,0.11,0.03
551.16,-0.49,-0.02,0.36,0.36,0.15,0.03
567.99,-0.79,-0.02,0.41,0.40,0.14,0.02
584.82,-1.04,-0.01,0.22,0.23,0.11,0.02
600.82,-1.20,-0.01,0.36,0.36,0.13,0.01
617.51,-1.32,-0.01,0.27,0.27,0.12,0.01
632.94,-1.37,-0.00,0.66,0.67,0.13,0.03
647.67,-1.37,-0.00,0.26,0.25,0.07,0.01
661.84,-1.41,-0.00,0.23,0.24,0.16,0.03
676.15,-1.41,-0.00,0.28,0.29,0.14,0.01
692.00,-1.38,0.00,0.31,0.31,0.22,0.07
706.59,-1.30,0.02,0.36,0.40,0.17,0.05
720.90,-1.05,0.02,0.30,0.30,0.18,0.03
737.59,-0.79,0.01,0.23,0.23,0.10,0.02
753.02,-0.68,0.01,0.27,0.25,0.13,0.02
767.33,-0.56,0.01,0.24,0.22,0.02,0.00
781.50,-0.49,0.00,0.42,0.43,0.12,0.03
795.67,-0.42,0.01,0.22,0.22,0.19,0.04
811.24,-0.36,0.00,0.22,0.22,0.17,0.03
826.95,-0.32,0.00,0.15,0.15,0.16,0.01
841.54,-0.26,0.00,0.19,0.17,0.14,0.02
856.70,-0.21,0.00,0.12,0.12,0.14,0.02
871.99,-0.15,0.01,0.22,0.22,0.16,0.04
886.44,-0.04,0.01,0.29,0.29,0.19,0.04
902.99,0.11,0.01,0.28,0.28,0.13,0.02
918.42,0.30,0.02,0.22,0.23,0.17,0.02
933.57,0.55,0.02,0.32,0.32,0.12,0.03
948.58,0.81,0.02,0.35,0.36,0.10,0.04
962.46,1.14,0.02,0.32,0.32,0.14,0.02
977.61,1.54,0.03,0.26,0.26,0.16,0.02
993.31,2.04,0.04,0.24,0.24,0.16,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
