x, y, theta, left_speed, right_speed, left_bump, right_bump
15.85,0.31,0.02,0.14,0.13,0.09,0.09
32.68,0.61,0.02,0.26,0.26,0.07,0.07
47.69,0.78,0.01,0.30,0.28,0.05,0.06
62.98,0.87,0.00,0.24,0.23,0.07,0.08
76.59,0.91,0.00,0.28,0.28,0.07,0.07
91.18,0.90,-0.01,0.33,0.31,0.05,0.05
108.44,0.77,-0.01,0.33,0.31,0.05,0.03
124.43,0.62,-0.01,0.28,0.28,0.04,0.06
141.68,0.45,-0.01,0.33,0.33,0.05,0.06
158.94,0.24,-0.02,0.38,0.35,0.03,0.05
176.89,-0.05,-0.02,0.43,0.43,0.05,0.06
192.32,-0.31,-0.02,0.53,0.52,0.03,0.05
206.49,-0.54,-0.01,0.23,0.23,0.02,0.06
225.42,-0.83,-0.02,0.64,0.64,0.02,0.05
239.31,-1.02,-0.01,0.81,0.81,0.03,0.09
257.55,-1.26,-0.01,0.48,0.47,0.01,0.01
276.91,-1.53,-0.01,0.39,0.39,0.01,0.05
296.12,-1.78,-0.02,0.38,0.37,0.01,0.07
315.76,-2.09,-0.02,0.26,0.26,0.01,0.11
332.59,-2.37,-0.02,0.58,0.61,0.01,0.05
347.74,-2.61,-0.02,0.26,0.25,-0.00,0.06
362.19,-2.84,-0.02,0.40,0.40,0.00,0.02
375.80,-3.09,-0.02,0.24,0.24,-0.00,0.01
390.38,-3.34,-0.02,0.35,0.35,0.02,0.08
408.20,-3.59,-0.01,0.47,0.47,-0.01,0.01
427.00,-3.78,-0.01,0.37,0.37,0.00,0.05
445.66,-3.87,-0.00,0.33,0.33,-0.00,0.05
459.26,-3.88,0.00,0.29,0.31,-0.00,0.01
476.66,-3.83,0.01,0.28,0.28,-0.00,0.05
492.79,-3.67,0.02,0.26,0.26,-0.00,0.04
506.40,-3.42,0.02,0.34,0.34,0.00,0.04
522.81,-3.08,0.02,0.29,0.28,0.01,0.10
538.66,-2.71,0.03,0.30,0.31,-0.00,0.07
554.93,-2.33,0.02,0.21,0.21,0.01,0.06
572.18,-1.99,0.02,0.26,0.25,-0.00,0.03
586.77,-1.74,0.02,0.24,0.24,-0.00,0.02
601.77,-1.52,0.01,0.36,0.36,-0.00,0.05
619.73,-1.29,0.01,0.38,0.38,-0.01,0.02
633.76,-1.10,0.01,0.28,0.28,0.00,0.01
647.36,-0.92,0.01,0.26,0.27,0.01,0.02
661.53,-0.79,0.01,0.51,0.47,-0.00,0.08
675.14,-0.73,0.00,0.31,0.31,0.00,-0.02
691.27,-0.67,-0.00,0.26,0.24,0.00,0.07
706.28,-0.56,0.02,0.33,0.37,0.01,0.06
721.01,-0.29,0.02,0.28,0.27,0.01,0.04
736.30,-0.04,0.01,0.37,0.34,0.01,0.06
752.29,0.01,-0.00,0.34,0.34,0.01,0.06
767.59,-0.02,-0.00,0.30,0.32,-0.00,0.03
781.33,-0.02,-0.00,0.17,0.17,0.01,0.04
795.36,-0.01,-0.00,0.19,0.18,0.01,0.08
810.51,0.03,0.01,0.14,0.14,-0.00,0.02
825.10,0.18,0.01,0.18,0.18,0.01,0.07
840.53,0.34,0.01,0.12,0.10,0.00,0.05
855.83,0.43,0.00,0.26,0.26,0.00,0.04
870.56,0.45,0.00,0.14,0.14,0.01,0.07
885.71,0.40,-0.01,0.28,0.26,0.01,0.06
900.58,0.27,-0.01,0.26,0.24,0.02,0.08
914.74,0.09,-0.01,0.13,0.13,0.01,0.08
931.16,-0.10,-0.01,0.25,0.24,0.01,0.06
945.61,-0.29,-0.02,0.22,0.22,0.01,0.04
959.49,-0.55,-0.02,0.26,0.25,0.01,0.05
974.22,-0.87,-0.02,0.45,0.47,0.01,0.05
989.65,-1.22,-0.02,0.18,0.18,0.01,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
