x, y, theta, left_speed, right_speed, left_bump, right_bump
15.99,0.01,0.01,0.09,0.09,0.28,0.17
32.27,0.12,0.01,0.24,0.24,0.25,0.14
48.54,0.26,0.01,0.18,0.20,0.20,0.12
63.27,0.52,0.02,0.25,0.25,0.19,0.16
78.00,0.76,0.01,0.35,0.35,0.14,0.14
94.27,0.95,0.01,0.31,0.31,0.15,0.17
111.66,1.02,0.00,0.62,0.60,0.13,0.18
126.67,0.99,-0.00,0.36,0.36,0.13,0.19
142.81,0.94,-0.01,0.39,0.38,0.13,0.17
160.06,0.82,-0.01,0.75,0.72,0.11,0.17
177.88,0.63,-0.01,0.78,0.78,0.13,0.16
196.81,0.33,-0.02,0.41,0.38,0.17,0.12
215.75,-0.02,-0.02,0.39,0.39,0.15,0.10
235.11,-0.39,-0.02,0.36,0.36,0.15,0.10
253.48,-0.74,-0.02,0.35,0.35,0.17,0.10
270.88,-0.97,-0.01,0.36,0.36,0.20,0.13
289.25,-1.12,-0.01,0.41,0.44,0.21,0.13
306.93,-1.18,-0.00,0.75,0.75,0.19,0.13
324.46,-1.18,0.00,0.41,0.42,0.21,0.10
340.88,-1.12,0.01,0.40,0.41,0.17,0.10
357.57,-0.98,0.01,0.70,0.70,0.22,0.12
374.27,-0.81,0.01,0.39,0.39,0.20,0.13
390.26,-0.62,0.01,0.38,0.38,0.22,0.12
407.79,-0.45,0.01,0.39,0.37,0.21,0.13
424.21,-0.26,0.01,0.43,0.43,0.20,0.10
441.74,-0.01,0.02,0.23,0.23,0.18,0.08
459.27,0.27,0.01,0.34,0.33,0.20,0.12
476.53,0.50,0.02,0.25,0.26,0.21,0.12
492.38,0.67,0.01,0.35,0.34,0.14,0.05
509.35,0.71,-0.00,0.26,0.26,0.22,0.11
526.47,0.63,-0.01,0.30,0.30,0.21,0.12
542.04,0.43,-0.01,0.26,0.26,0.21,0.13
558.03,0.27,-0.01,0.23,0.25,0.20,0.14
574.31,0.18,-0.01,0.22,0.22,0.19,0.15
592.40,0.09,-0.00,0.19,0.19,0.13,0.12
609.52,0.04,-0.00,0.32,0.31,0.14,0.14
626.63,-0.06,-0.00,0.25,0.25,0.12,0.13
642.63,-0.11,-0.00,0.25,0.26,0.13,0.15
658.76,-0.20,-0.01,0.29,0.29,0.14,0.14
676.43,-0.30,-0.01,0.17,0.17,0.15,0.17
691.30,-0.43,-0.01,0.25,0.23,0.16,0.20
706.17,-0.65,-0.01,0.18,0.18,0.15,0.17
721.60,-0.84,-0.01,0.19,0.19,0.13,0.16
737.32,-1.03,-0.01,0.40,0.38,0.13,0.19
753.73,-1.28,-0.01,0.22,0.22,0.14,0.17
770.28,-1.46,-0.01,0.25,0.27,0.14,0.16
786.55,-1.63,-0.01,0.18,0.18,0.15,0.17
802.40,-1.82,-0.01,0.22,0.22,0.13,0.15
818.54,-1.98,-0.01,0.22,0.20,0.12,0.12
834.67,-2.16,-0.01,0.25,0.25,0.12,0.13
850.38,-2.26,-0.01,0.16,0.18,0.13,0.13
866.23,-2.34,-0.00,0.19,0.20,0.11,0.12
882.37,-2.33,0.01,0.22,0.25,0.13,0.14
897.52,-2.23,0.01,0.18,0.18,0.15,0.17
913.65,-2.11,0.01,0.20,0.22,0.13,0.16
928.66,-1.89,0.02,0.20,0.22,0.13,0.18
944.51,-1.54,0.02,0.22,0.20,0.12,0.20
960.50,-1.13,0.03,0.20,0.20,0.09,0.17
978.16,-0.61,0.03,0.16,0.17,0.09,0.20
992.89,-0.24,0.02,0.38,0.38,0.09,0.17
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
