x, y, theta, left_speed, right_speed, left_bump, right_bump
14.87,0.13,0.01,0.10,0.10,0.27,0.16
30.44,0.21,0.00,0.16,0.14,0.26,0.12
47.00,0.22,-0.00,0.25,0.23,0.22,0.11
64.39,0.23,0.00,0.35,0.37,0.21,0.12
81.51,0.18,-0.01,0.28,0.27,0.17,0.16
98.06,-0.08,-0.02,0.24,0.23,0.13,0.14
114.47,-0.32,0.00,0.24,0.29,0.11,0.17
131.45,-0.28,0.00,0.35,0.35,0.04,0.17
149.68,-0.23,-0.00,0.35,0.32,0.04,0.15
166.10,-0.31,-0.01,0.39,0.39,0.03,0.15
183.35,-0.46,-0.01,0.40,0.40,0.06,0.16
200.47,-0.63,-0.01,0.38,0.38,0.03,0.11
218.28,-0.79,-0.01,0.42,0.42,0.10,0.14
236.38,-0.90,-0.01,0.44,0.43,0.09,0.12
253.91,-1.04,-0.01,0.31,0.30,0.07,0.11
271.59,-1.16,-0.01,0.42,0.42,0.12,0.12
290.11,-1.28,-0.01,0.47,0.47,0.16,0.14
307.36,-1.36,-0.00,0.30,0.31,0.16,0.11
324.62,-1.32,0.01,0.38,0.40,0.18,0.13
341.73,-1.14,0.01,0.42,0.42,0.18,0.13
358.14,-0.89,0.02,0.28,0.28,0.12,0.12
374.56,-0.59,0.02,0.39,0.39,0.16,0.13
390.54,-0.21,0.03,0.37,0.37,0.13,0.14
406.25,0.19,0.03,0.36,0.36,0.14,0.12
421.68,0.56,0.03,0.36,0.36,0.12,0.12
436.97,0.94,0.02,0.36,0.36,0.14,0.14
451.69,1.22,0.01,0.34,0.31,0.15,0.12
469.65,1.45,0.01,0.36,0.36,0.17,0.16
488.16,1.68,0.01,0.31,0.29,0.16,0.12
505.14,1.76,0.00,0.40,0.40,0.16,0.10
521.55,1.76,-0.01,0.33,0.29,0.14,0.09
538.53,1.57,-0.02,0.30,0.28,0.15,0.09
556.48,1.30,-0.02,0.22,0.23,0.22,0.14
573.46,1.05,-0.01,0.28,0.27,0.16,0.10
588.89,0.86,-0.01,0.27,0.28,0.16,0.08
606.70,0.74,-0.01,0.23,0.22,0.17,0.10
622.41,0.59,-0.01,0.24,0.24,0.19,0.11
639.39,0.43,-0.01,0.21,0.20,0.20,0.12
657.06,0.40,-0.00,0.22,0.24,0.21,0.13
672.36,0.47,0.01,0.22,0.22,0.19,0.11
688.49,0.70,0.02,0.22,0.22,0.25,0.17
703.35,1.02,0.03,0.17,0.17,0.23,0.17
718.36,1.49,0.04,0.20,0.22,0.21,0.13
735.18,2.21,0.04,0.20,0.22,0.21,0.15
750.74,2.84,0.04,0.17,0.17,0.19,0.16
767.00,3.49,0.05,0.14,0.15,0.19,0.18
782.97,4.23,0.05,0.19,0.20,0.17,0.17
798.81,4.97,0.05,0.19,0.20,0.17,0.17
813.80,5.72,0.05,0.20,0.20,0.14,0.16
829.35,6.54,0.05,0.26,0.26,0.14,0.17
844.90,7.31,0.05,0.19,0.19,0.15,0.14
859.90,7.97,0.04,0.22,0.22,0.15,0.15
875.46,8.57,0.04,0.26,0.26,0.18,0.18
890.74,9.17,0.04,0.16,0.18,0.17,0.17
906.02,9.80,0.04,0.22,0.22,0.17,0.17
921.44,10.40,0.04,0.20,0.20,0.15,0.16
937.14,10.98,0.03,0.27,0.27,0.13,0.17
952.71,11.41,0.02,0.19,0.19,0.17,0.19
968.00,11.72,0.02,0.22,0.22,0.13,0.16
983.84,12.02,0.02,0.15,0.15,0.15,0.17
999.28,12.23,0.01,0.19,0.19,0.16,0.16
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
