x, y, theta, left_speed, right_speed, left_bump, right_bump
15.71,-0.13,-0.01,0.11,0.12,0.31,0.17
30.72,-0.18,0.00,0.14,0.15,0.26,0.14
46.72,-0.12,0.00,0.22,0.25,0.27,0.14
63.55,0.01,0.02,0.21,0.21,0.16,0.09
81.50,0.32,0.02,0.25,0.27,0.16,0.11
99.32,0.58,0.01,0.26,0.25,0.17,0.16
114.19,0.75,0.01,0.24,0.26,0.14,0.16
129.62,0.95,0.01,0.36,0.36,0.13,0.14
145.19,1.14,0.01,0.37,0.36,0.13,0.15
160.90,1.33,0.02,0.66,0.66,0.11,0.14
177.87,1.57,0.01,0.40,0.40,0.11,0.15
194.99,1.78,0.01,0.40,0.40,0.10,0.11
211.68,1.98,0.01,0.40,0.40,0.08,0.12
229.22,2.12,0.01,0.42,0.42,0.11,0.14
246.19,2.25,0.00,0.40,0.40,0.10,0.11
263.45,2.34,0.01,0.42,0.40,0.08,0.13
280.14,2.44,0.00,0.69,0.69,0.08,0.14
296.55,2.49,-0.00,0.46,0.44,0.05,0.06
314.37,2.47,-0.00,0.40,0.40,0.06,0.14
331.91,2.38,-0.01,0.42,0.42,0.08,0.09
349.02,2.22,-0.01,0.71,0.68,0.10,0.13
364.59,2.05,-0.01,0.63,0.63,0.03,0.04
379.88,1.91,-0.01,0.37,0.37,0.08,0.11
395.03,1.75,-0.01,0.36,0.34,0.06,0.12
409.76,1.58,-0.01,0.34,0.36,0.07,0.13
424.63,1.40,-0.02,0.36,0.36,0.07,0.12
439.78,1.17,-0.02,0.32,0.32,0.08,0.12
458.16,0.87,-0.01,0.28,0.28,0.10,0.13
476.81,0.63,-0.01,0.27,0.29,0.08,0.12
495.47,0.47,-0.01,0.31,0.32,0.07,0.08
512.59,0.32,-0.01,0.25,0.25,0.12,0.10
529.56,0.24,-0.00,0.36,0.36,0.07,0.06
544.29,0.24,-0.00,0.26,0.28,0.15,0.12
559.02,0.24,0.00,0.26,0.28,0.17,0.14
573.89,0.28,0.00,0.24,0.24,0.15,0.10
591.29,0.31,0.00,0.28,0.28,0.16,0.11
607.84,0.34,0.00,0.26,0.28,0.13,0.11
623.69,0.43,0.01,0.24,0.25,0.10,0.09
639.41,0.51,0.01,0.23,0.25,0.15,0.13
655.54,0.59,0.00,0.19,0.19,0.15,0.13
670.69,0.60,-0.00,0.24,0.24,0.16,0.16
686.26,0.55,-0.00,0.17,0.19,0.17,0.17
703.38,0.50,-0.01,0.18,0.17,0.17,0.17
720.21,0.33,-0.01,0.19,0.17,0.17,0.17
736.90,0.12,-0.01,0.17,0.17,0.17,0.18
753.74,-0.12,-0.02,0.19,0.17,0.17,0.17
768.47,-0.37,-0.02,0.20,0.22,0.17,0.17
785.02,-0.65,-0.02,0.22,0.20,0.19,0.16
800.03,-0.93,-0.02,0.22,0.20,0.18,0.17
815.59,-1.22,-0.02,0.24,0.26,0.18,0.13
831.30,-1.53,-0.02,0.19,0.17,0.20,0.14
846.45,-1.84,-0.02,0.20,0.22,0.20,0.13
863.00,-2.17,-0.02,0.29,0.29,0.21,0.15
878.99,-2.48,-0.02,0.19,0.19,0.20,0.14
894.42,-2.78,-0.02,0.14,0.14,0.21,0.15
910.13,-3.07,-0.02,0.14,0.14,0.16,0.12
926.54,-3.42,-0.02,0.22,0.25,0.17,0.15
941.27,-3.72,-0.02,0.22,0.22,0.13,0.11
957.68,-4.04,-0.02,0.18,0.18,0.16,0.13
974.37,-4.41,-0.02,0.17,0.17,0.17,0.11
989.80,-4.69,-0.02,0.22,0.20,0.15,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
