x, y, theta, left_speed, right_speed, left_bump, right_bump
15.43,0.24,0.02,0.17,0.17,0.15,0.11
31.56,0.48,0.01,0.22,0.20,0.10,0.07
47.97,0.52,0.00,0.26,0.26,0.10,0.11
63.69,0.53,0.00,0.33,0.33,0.07,0.12
80.94,0.49,-0.00,0.29,0.29,0.06,0.10
97.08,0.44,-0.01,0.34,0.34,0.05,0.11
113.91,0.29,-0.01,0.45,0.43,0.04,0.11
129.20,0.04,-0.02,0.32,0.31,0.03,0.12
147.01,-0.42,-0.03,0.33,0.32,0.03,0.14
163.28,-0.89,-0.03,0.32,0.32,0.01,0.12
179.12,-1.28,-0.02,0.38,0.38,0.01,0.12
195.53,-1.61,-0.02,0.67,0.67,0.01,0.11
211.24,-1.90,-0.02,0.31,0.33,0.02,0.09
228.36,-2.23,-0.02,0.39,0.39,0.03,0.11
246.59,-2.57,-0.01,0.37,0.40,0.01,0.10
263.28,-2.78,-0.01,0.39,0.42,-0.00,0.08
280.68,-2.94,-0.00,0.40,0.38,0.01,0.08
296.39,-2.98,0.00,0.29,0.32,0.01,0.08
311.40,-2.93,0.01,0.34,0.32,0.01,0.08
328.24,-2.81,0.01,0.25,0.26,0.01,0.04
345.63,-2.57,0.02,0.21,0.21,0.05,0.08
362.88,-2.27,0.02,0.28,0.28,0.04,0.04
380.98,-1.98,0.02,0.21,0.21,0.06,0.04
398.23,-1.70,0.02,0.19,0.20,0.09,0.06
416.32,-1.32,0.02,0.21,0.21,0.10,0.07
431.33,-0.99,0.02,0.36,0.33,0.07,0.02
447.32,-0.75,0.01,0.31,0.31,0.07,0.03
463.17,-0.63,0.01,0.55,0.55,0.08,0.04
480.29,-0.52,0.01,0.25,0.25,0.07,0.03
496.84,-0.41,0.01,0.42,0.42,0.10,0.05
513.12,-0.31,0.00,0.33,0.31,0.08,0.04
529.25,-0.38,-0.01,0.59,0.57,0.11,0.06
546.50,-0.55,-0.01,0.26,0.27,0.09,0.05
563.90,-0.81,-0.01,0.24,0.26,0.06,0.03
580.17,-1.01,-0.01,0.28,0.31,0.04,0.01
597.85,-1.09,-0.01,0.23,0.22,0.09,0.07
615.24,-1.20,-0.01,0.28,0.28,0.04,0.03
632.92,-1.31,-0.01,0.22,0.23,0.07,0.06
650.31,-1.42,-0.01,0.28,0.28,0.06,0.08
666.73,-1.51,-0.00,0.19,0.19,0.04,0.06
682.72,-1.51,0.00,0.25,0.26,0.05,0.07
698.85,-1.42,0.01,0.19,0.19,0.05,0.07
714.71,-1.29,0.01,0.25,0.25,0.03,0.05
730.28,-1.15,0.01,0.19,0.17,0.03,0.06
745.43,-1.04,0.01,0.26,0.27,0.03,0.06
762.40,-0.89,0.01,0.20,0.21,0.02,0.09
779.24,-0.73,0.01,0.22,0.22,0.01,0.06
795.51,-0.54,0.02,0.25,0.27,0.03,0.08
811.36,-0.30,0.01,0.18,0.16,0.03,0.09
827.21,-0.11,0.01,0.22,0.22,0.02,0.07
843.20,0.04,0.01,0.15,0.15,0.03,0.09
859.76,0.15,0.00,0.27,0.27,0.02,0.07
876.17,0.29,0.01,0.18,0.18,0.01,0.06
891.18,0.50,0.02,0.35,0.38,0.00,0.04
907.03,0.75,0.01,0.14,0.14,0.04,0.08
922.60,0.91,0.01,0.20,0.21,0.03,0.03
938.87,1.05,0.01,0.18,0.16,0.03,0.05
954.73,1.24,0.01,0.21,0.19,0.05,0.04
969.59,1.45,0.02,0.24,0.24,0.06,0.06
984.88,1.74,0.02,0.24,0.22,0.05,0.04
999.61,2.10,0.03,0.22,0.22,0.07,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
