x, y, theta, left_speed, right_speed, left_bump, right_bump
13.75,0.03,0.00,0.16,0.14,0.18,0.10
28.34,0.02,0.00,0.24,0.22,0.19,0.14
44.47,0.03,0.00,0.19,0.18,0.16,0.08
58.50,0.03,-0.00,0.22,0.20,0.11,0.07
72.95,-0.02,0.00,0.35,0.35,0.18,0.10
87.82,-0.05,-0.01,0.28,0.28,0.12,0.08
102.69,-0.22,-0.02,0.30,0.28,0.13,0.05
120.36,-0.56,-0.02,0.25,0.24,0.15,0.08
137.05,-0.86,-0.02,0.38,0.38,0.10,0.04
150.94,-1.21,-0.03,0.40,0.40,0.15,0.07
164.82,-1.56,-0.02,0.40,0.40,0.12,0.07
178.71,-1.86,-0.02,0.28,0.28,0.10,0.06
193.15,-2.17,-0.02,0.42,0.43,0.10,0.06
207.88,-2.46,-0.02,0.26,0.28,0.09,0.05
223.17,-2.76,-0.02,0.44,0.43,0.12,0.08
238.60,-3.09,-0.02,0.45,0.45,0.05,0.03
253.75,-3.42,-0.02,0.45,0.45,0.10,0.04
268.61,-3.75,-0.02,0.29,0.29,0.09,0.05
283.62,-4.06,-0.02,0.24,0.26,0.10,0.06
298.21,-4.33,-0.02,0.30,0.29,0.08,0.02
311.81,-4.60,-0.02,0.29,0.29,0.08,0.04
326.54,-4.90,-0.02,0.61,0.61,0.09,0.08
342.81,-5.26,-0.03,0.26,0.26,0.05,0.04
358.66,-5.71,-0.03,0.35,0.35,0.05,0.07
375.06,-6.19,-0.03,0.31,0.33,0.07,0.10
391.05,-6.72,-0.03,0.31,0.31,0.06,0.09
408.29,-7.31,-0.04,0.29,0.27,0.06,0.11
424.84,-7.90,-0.04,0.27,0.26,0.05,0.14
438.99,-8.49,-0.05,0.38,0.38,0.07,0.11
453.29,-9.17,-0.05,0.37,0.37,0.04,0.09
468.28,-9.95,-0.05,0.50,0.50,0.05,0.10
482.14,-10.74,-0.06,0.30,0.29,0.02,0.06
496.43,-11.58,-0.06,0.27,0.27,0.07,0.12
510.43,-12.43,-0.06,0.38,0.38,0.03,0.07
526.53,-13.45,-0.06,0.23,0.23,0.03,0.10
542.77,-14.47,-0.07,0.31,0.31,0.04,0.12
556.49,-15.45,-0.07,0.34,0.34,0.02,0.13
574.11,-16.78,-0.07,0.27,0.25,0.05,0.11
590.90,-18.09,-0.08,0.36,0.36,0.04,0.13
605.16,-19.26,-0.08,0.38,0.40,0.03,0.09
619.70,-20.43,-0.08,0.41,0.40,0.03,0.10
634.24,-21.65,-0.09,0.41,0.39,0.02,0.09
649.33,-22.98,-0.09,0.29,0.28,0.02,0.08
664.98,-24.37,-0.09,0.43,0.44,0.03,0.09
680.22,-25.72,-0.09,0.41,0.41,0.04,0.10
695.58,-27.11,-0.09,0.44,0.43,0.04,0.09
711.09,-28.55,-0.09,0.27,0.28,0.02,0.09
727.57,-30.07,-0.09,0.34,0.32,0.03,0.11
743.22,-31.52,-0.09,0.26,0.25,0.03,0.12
758.72,-33.02,-0.10,0.28,0.28,0.02,0.08
774.92,-34.59,-0.10,0.39,0.39,0.03,0.12
790.69,-36.13,-0.10,0.37,0.39,0.03,0.08
806.47,-37.71,-0.10,0.36,0.36,0.05,0.10
823.22,-39.41,-0.10,0.36,0.37,0.08,0.14
838.71,-40.93,-0.10,0.39,0.36,0.05,0.09
852.40,-42.28,-0.09,0.34,0.35,0.06,0.10
867.90,-43.73,-0.09,0.30,0.32,0.08,0.11
883.97,-45.16,-0.09,0.28,0.28,0.13,0.20
900.32,-46.58,-0.08,0.36,0.39,0.11,0.12
915.56,-47.85,-0.08,0.22,0.22,0.11,0.12
931.23,-49.08,-0.07,0.36,0.36,0.11,0.13
946.19,-50.21,-0.08,0.36,0.36,0.08,0.11
961.02,-51.36,-0.08,0.36,0.36,0.09,0.09
976.41,-52.55,-0.08,0.36,0.36,0.15,0.13
991.23,-53.70,-0.08,0.36,0.36,0.11,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
