x, y, theta, left_speed, right_speed, left_bump, right_bump
14.59,0.19,0.01,0.11,0.09,0.08,0.10
28.90,0.27,0.01,0.26,0.26,0.08,0.09
42.79,0.33,0.00,0.29,0.31,0.08,0.08
56.96,0.31,-0.01,0.25,0.22,0.07,0.06
70.70,0.19,-0.01,0.19,0.19,0.07,0.06
85.01,-0.04,-0.02,0.35,0.35,0.06,0.03
99.74,-0.30,-0.02,0.20,0.21,0.06,0.05
115.17,-0.45,-0.00,0.31,0.30,0.06,0.05
128.78,-0.46,0.00,0.33,0.33,0.06,0.04
146.31,-0.45,0.00,0.24,0.24,0.05,0.04
160.48,-0.42,0.00,0.25,0.25,0.05,0.04
174.37,-0.42,-0.00,0.28,0.28,0.05,0.05
189.66,-0.46,0.00,0.36,0.34,0.05,0.04
204.11,-0.50,-0.00,0.36,0.36,0.04,0.04
218.98,-0.56,-0.00,0.61,0.59,0.03,0.04
233.43,-0.60,-0.01,0.36,0.36,0.04,0.04
248.86,-0.70,-0.01,0.24,0.23,0.03,0.04
265.84,-0.83,-0.01,0.36,0.36,0.03,0.04
281.27,-0.97,-0.01,0.26,0.25,0.03,0.03
297.12,-1.14,-0.01,0.39,0.36,0.05,0.05
312.69,-1.37,-0.02,0.36,0.36,0.03,0.03
328.26,-1.63,-0.01,0.36,0.37,0.03,0.03
343.83,-1.86,-0.02,0.36,0.38,0.04,0.04
358.70,-2.08,-0.02,0.24,0.24,0.04,0.04
372.31,-2.29,-0.02,0.36,0.35,0.03,0.04
389.00,-2.63,-0.02,0.37,0.37,0.05,0.04
405.69,-3.01,-0.03,0.37,0.36,0.05,0.04
421.40,-3.39,-0.03,0.39,0.36,0.05,0.04
436.68,-3.75,-0.02,0.36,0.36,0.04,0.03
451.69,-4.06,-0.02,0.25,0.25,0.04,0.04
467.26,-4.35,-0.02,0.27,0.26,0.04,0.03
482.97,-4.67,-0.02,0.40,0.39,0.02,0.02
499.24,-5.01,-0.02,0.39,0.39,0.04,0.06
516.21,-5.40,-0.03,0.37,0.35,0.03,0.06
531.08,-5.79,-0.03,0.41,0.41,0.02,0.02
546.08,-6.19,-0.03,0.30,0.29,0.04,0.05
561.23,-6.60,-0.03,0.30,0.30,0.04,0.07
576.65,-7.02,-0.03,0.28,0.28,-0.00,0.02
591.38,-7.49,-0.03,0.29,0.29,0.00,0.04
606.24,-8.02,-0.04,0.29,0.29,0.06,0.11
620.11,-8.55,-0.04,0.29,0.29,0.05,0.06
633.99,-9.05,-0.03,0.29,0.29,0.03,0.06
648.86,-9.52,-0.03,0.50,0.50,0.03,0.05
663.16,-10.01,-0.04,0.30,0.31,0.02,0.04
677.46,-10.56,-0.04,0.31,0.31,0.04,0.04
692.60,-11.15,-0.04,0.32,0.32,0.03,0.04
707.88,-11.73,-0.04,0.29,0.29,0.01,0.02
722.74,-12.27,-0.04,0.31,0.32,0.03,0.04
738.02,-12.78,-0.03,0.32,0.33,0.03,0.02
753.30,-13.28,-0.04,0.32,0.31,0.01,0.01
768.31,-13.77,-0.03,0.32,0.30,0.03,0.03
784.15,-14.29,-0.04,0.32,0.34,0.01,0.02
800.13,-14.86,-0.04,0.34,0.34,0.01,0.03
815.28,-15.40,-0.04,0.32,0.32,0.00,0.04
831.12,-15.95,-0.03,0.34,0.32,0.01,0.05
846.82,-16.46,-0.03,0.34,0.32,0.01,0.04
861.97,-16.96,-0.03,0.32,0.34,0.02,0.02
877.95,-17.50,-0.03,0.34,0.34,0.00,0.04
893.51,-18.00,-0.03,0.34,0.37,0.00,0.05
908.80,-18.47,-0.03,0.29,0.31,-0.01,0.05
922.82,-18.91,-0.03,0.29,0.29,0.01,-0.00
936.70,-19.25,-0.02,0.28,0.31,0.03,0.09
953.54,-19.58,-0.02,0.38,0.40,-0.00,0.05
967.56,-19.77,-0.01,0.35,0.35,-0.00,0.06
981.17,-19.91,-0.01,0.40,0.38,-0.00,0.01
995.48,-20.10,-0.01,0.37,0.37,-0.00,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
