x, y, theta, left_speed, right_speed, left_bump, right_bump
14.03,0.07,0.01,0.14,0.13,0.12,0.10
28.34,0.12,0.00,0.22,0.22,0.16,0.13
44.05,0.07,-0.01,0.18,0.16,0.11,0.07
59.48,-0.09,-0.01,0.25,0.26,0.12,0.10
73.93,-0.30,-0.02,0.51,0.51,0.16,0.10
89.50,-0.57,-0.02,0.24,0.24,0.12,0.08
105.21,-0.92,-0.03,0.25,0.25,0.09,0.07
121.76,-1.34,-0.03,0.31,0.33,0.15,0.12
135.78,-1.70,-0.03,0.34,0.34,0.12,0.08
149.38,-2.09,-0.03,0.22,0.22,0.10,0.07
163.69,-2.51,-0.03,0.36,0.36,0.16,0.09
178.13,-2.96,-0.03,0.36,0.34,0.16,0.11
192.99,-3.42,-0.03,0.34,0.36,0.16,0.09
207.44,-3.86,-0.03,0.25,0.25,0.12,0.03
222.44,-4.32,-0.03,0.25,0.25,0.14,0.08
236.88,-4.79,-0.03,0.31,0.33,0.03,0.02
250.62,-5.19,-0.03,0.24,0.24,0.12,0.08
267.31,-5.64,-0.03,0.34,0.34,0.11,0.05
281.34,-5.96,-0.02,0.58,0.61,0.11,0.07
295.92,-6.23,-0.02,0.34,0.36,0.12,0.07
310.23,-6.49,-0.02,0.36,0.36,0.10,0.06
324.96,-6.77,-0.02,0.36,0.34,0.08,0.07
339.55,-7.00,-0.02,0.36,0.34,0.11,0.09
354.14,-7.24,-0.02,0.36,0.36,0.12,0.10
369.00,-7.48,-0.02,0.34,0.36,0.13,0.09
384.29,-7.70,-0.01,0.36,0.36,0.08,0.08
398.88,-7.90,-0.01,0.34,0.36,0.08,0.07
413.75,-8.09,-0.01,0.33,0.33,0.08,0.07
428.76,-8.29,-0.01,0.34,0.36,0.08,0.06
443.35,-8.44,-0.01,0.61,0.63,0.10,0.06
458.36,-8.58,-0.01,0.36,0.34,0.13,0.09
473.93,-8.77,-0.01,0.24,0.23,0.10,0.08
489.36,-8.92,-0.01,0.39,0.36,0.09,0.07
504.37,-9.04,-0.01,0.66,0.63,0.11,0.05
517.98,-9.22,-0.01,0.50,0.51,0.15,0.09
533.55,-9.41,-0.01,0.30,0.30,0.12,0.05
549.40,-9.63,-0.02,0.28,0.28,0.15,0.07
565.11,-9.87,-0.02,0.28,0.28,0.09,0.02
579.00,-10.08,-0.01,0.26,0.28,0.12,0.06
593.73,-10.27,-0.02,0.26,0.28,0.15,0.07
608.60,-10.51,-0.02,0.28,0.26,0.15,0.07
623.89,-10.76,-0.02,0.30,0.28,0.12,0.04
639.88,-11.05,-0.02,0.30,0.30,0.16,0.09
656.15,-11.38,-0.02,0.48,0.48,0.16,0.08
672.14,-11.68,-0.02,0.46,0.46,0.12,0.06
688.41,-11.99,-0.02,0.48,0.48,0.14,0.07
704.96,-12.31,-0.02,0.51,0.51,0.15,0.04
721.65,-12.67,-0.02,0.48,0.48,0.18,0.03
738.20,-13.06,-0.02,0.48,0.48,0.09,0.00
754.75,-13.44,-0.02,0.30,0.30,0.16,0.04
769.90,-13.78,-0.02,0.43,0.43,0.10,0.04
784.06,-14.10,-0.03,0.24,0.24,0.12,0.06
798.37,-14.45,-0.03,0.43,0.40,0.10,-0.01
813.79,-14.91,-0.03,0.31,0.31,0.24,0.03
828.23,-15.36,-0.03,0.29,0.31,0.17,0.02
843.38,-15.80,-0.03,0.36,0.36,0.19,0.02
857.54,-16.18,-0.03,0.61,0.63,0.20,0.07
872.41,-16.52,-0.02,0.61,0.63,0.21,0.06
887.28,-16.81,-0.02,0.36,0.36,0.19,0.05
902.85,-17.11,-0.02,0.34,0.34,0.18,0.06
917.71,-17.43,-0.02,0.27,0.27,0.19,0.04
932.86,-17.78,-0.02,0.36,0.36,0.21,0.06
947.45,-18.10,-0.02,0.34,0.34,0.21,0.10
962.18,-18.41,-0.02,0.36,0.34,0.18,0.07
977.04,-18.72,-0.02,0.26,0.27,0.20,0.10
991.63,-19.02,-0.02,0.25,0.25,0.18,0.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
