x, y, theta, left_speed, right_speed, left_bump, right_bump
14.44,0.47,0.04,0.13,0.14,0.06,0.09
28.32,0.91,0.03,0.33,0.30,0.05,0.08
43.89,1.28,0.02,0.22,0.22,0.06,0.07
59.18,1.55,0.01,0.21,0.18,0.06,0.08
72.79,1.72,0.01,0.32,0.34,0.06,0.08
87.52,1.84,0.01,0.29,0.29,0.06,0.06
102.81,1.92,0.00,0.30,0.30,0.04,0.05
116.70,1.94,0.00,0.33,0.33,0.03,0.03
131.15,1.93,-0.00,0.35,0.35,0.05,0.05
144.89,1.88,-0.00,0.33,0.33,0.02,0.03
158.64,1.83,-0.00,0.28,0.30,0.02,0.03
172.81,1.81,0.00,0.33,0.33,0.03,0.04
186.70,1.78,-0.00,0.33,0.33,0.03,0.04
201.29,1.74,-0.00,0.34,0.35,0.04,0.05
216.58,1.68,-0.01,0.38,0.36,0.03,0.04
232.01,1.60,-0.01,0.38,0.36,0.06,0.04
247.16,1.53,-0.01,0.65,0.65,0.03,0.03
262.88,1.46,-0.01,0.67,0.65,0.02,0.04
276.76,1.39,-0.00,0.33,0.33,-0.01,-0.01
290.65,1.36,0.00,0.60,0.58,0.02,0.03
304.82,1.35,-0.00,0.60,0.59,0.02,0.02
318.99,1.26,-0.01,0.62,0.62,0.02,0.03
333.86,1.16,-0.01,0.35,0.34,0.03,0.03
349.01,1.05,-0.01,0.36,0.36,0.02,0.02
363.74,0.96,-0.00,0.35,0.35,0.02,0.04
378.61,0.91,-0.00,0.34,0.34,0.01,0.02
393.90,0.83,-0.01,0.65,0.65,0.01,0.04
408.91,0.70,-0.01,0.65,0.65,0.01,0.03
425.05,0.53,-0.01,0.36,0.38,0.01,0.02
440.20,0.32,-0.01,0.35,0.36,0.00,0.03
456.47,0.11,-0.01,0.34,0.34,-0.00,0.02
470.92,-0.06,-0.01,0.34,0.36,0.01,0.03
484.95,-0.18,-0.00,0.25,0.25,0.02,0.04
501.64,-0.28,-0.01,0.31,0.31,-0.01,0.00
518.89,-0.42,-0.01,0.29,0.27,0.04,0.04
534.75,-0.58,-0.01,0.35,0.38,0.03,0.02
551.44,-0.70,-0.00,0.33,0.31,0.02,0.01
567.85,-0.77,0.00,0.31,0.31,0.03,0.01
581.46,-0.75,0.00,0.34,0.34,0.03,0.01
595.35,-0.72,0.00,0.34,0.31,0.03,0.02
609.24,-0.72,-0.00,0.34,0.34,0.03,0.02
623.83,-0.75,-0.00,0.34,0.34,0.02,0.01
638.70,-0.81,-0.00,0.34,0.34,0.01,0.01
653.29,-0.86,-0.00,0.34,0.36,0.02,0.01
667.74,-0.91,0.00,0.31,0.33,0.05,0.02
682.75,-0.94,-0.00,0.36,0.36,0.02,0.01
697.20,-0.99,-0.01,0.36,0.36,0.03,0.00
712.35,-1.07,-0.01,0.36,0.36,0.02,-0.00
728.06,-1.21,-0.01,0.22,0.22,0.01,0.01
743.63,-1.38,-0.01,0.36,0.36,0.03,0.02
758.22,-1.56,-0.02,0.61,0.61,0.01,0.03
773.65,-1.81,-0.02,0.36,0.36,0.03,0.04
788.66,-2.05,-0.02,0.37,0.36,0.01,0.02
804.23,-2.37,-0.02,0.39,0.36,0.01,0.03
820.08,-2.75,-0.03,0.37,0.37,0.02,0.04
835.36,-3.14,-0.03,0.37,0.36,0.01,0.04
850.65,-3.60,-0.03,0.36,0.36,0.01,0.06
865.37,-4.06,-0.03,0.36,0.34,0.00,0.05
879.96,-4.45,-0.03,0.61,0.59,-0.01,0.05
894.12,-4.85,-0.03,0.34,0.33,-0.01,0.01
907.86,-5.30,-0.03,0.34,0.34,0.01,0.06
921.60,-5.73,-0.03,0.20,0.20,0.01,0.04
936.18,-6.21,-0.03,0.36,0.34,0.01,0.05
950.21,-6.66,-0.03,0.34,0.34,0.00,0.01
964.23,-7.13,-0.03,0.61,0.61,0.00,0.05
981.20,-7.63,-0.02,0.25,0.25,-0.01,0.01
996.90,-7.94,-0.02,0.35,0.36,-0.00,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
