x, y, theta, left_speed, right_speed, left_bump, right_bump
14.31,-0.17,-0.01,0.15,0.16,0.21,0.15
27.92,-0.27,-0.00,0.15,0.15,0.18,0.10
41.94,-0.32,-0.00,0.24,0.24,0.17,0.14
58.22,-0.39,-0.00,0.21,0.21,0.16,0.11
72.95,-0.39,-0.00,0.28,0.28,0.16,0.10
87.54,-0.42,-0.01,0.30,0.27,0.13,0.09
104.23,-0.59,-0.01,0.24,0.24,0.13,0.09
117.84,-0.76,-0.01,0.24,0.25,0.13,0.08
132.15,-0.94,-0.01,0.25,0.24,0.10,0.06
146.17,-1.12,-0.01,0.27,0.27,0.13,0.09
160.20,-1.30,-0.01,0.26,0.26,0.10,0.06
174.37,-1.46,-0.01,0.25,0.25,0.11,0.09
189.10,-1.64,-0.01,0.28,0.26,0.12,0.09
204.53,-1.82,-0.01,0.36,0.36,0.09,0.08
220.94,-1.95,-0.01,0.36,0.36,0.07,0.06
236.23,-2.08,-0.01,0.34,0.36,0.10,0.08
251.39,-2.17,-0.01,0.26,0.26,0.09,0.07
267.66,-2.27,-0.01,0.47,0.49,0.10,0.08
282.95,-2.35,-0.00,0.26,0.27,0.09,0.09
298.52,-2.37,0.00,0.48,0.48,0.10,0.09
314.52,-2.37,0.00,0.46,0.46,0.09,0.07
330.23,-2.38,0.00,0.28,0.28,0.05,0.07
347.62,-2.38,0.00,0.36,0.36,0.11,0.10
362.91,-2.42,-0.00,0.31,0.30,0.10,0.08
378.07,-2.47,-0.00,0.32,0.32,0.10,0.06
393.08,-2.56,-0.01,0.34,0.34,0.12,0.08
408.09,-2.64,-0.00,0.36,0.36,0.12,0.08
422.96,-2.67,-0.00,0.34,0.34,0.11,0.10
438.11,-2.72,-0.00,0.36,0.36,0.13,0.11
453.82,-2.77,-0.00,0.34,0.34,0.10,0.08
468.83,-2.82,-0.01,0.36,0.34,0.09,0.07
483.98,-2.89,-0.01,0.27,0.27,0.10,0.06
499.98,-2.96,-0.01,0.41,0.43,0.12,0.06
515.27,-3.06,-0.01,0.43,0.43,0.16,0.09
529.86,-3.17,-0.01,0.40,0.40,0.18,0.07
544.87,-3.28,-0.01,0.37,0.37,0.16,0.07
559.88,-3.40,-0.01,0.37,0.39,0.18,0.07
574.61,-3.52,-0.01,0.40,0.40,0.14,0.05
589.62,-3.60,-0.00,0.43,0.41,0.16,0.04
604.63,-3.63,-0.00,0.37,0.37,0.18,0.05
619.22,-3.61,0.01,0.40,0.40,0.18,0.05
634.51,-3.50,0.01,0.37,0.39,0.20,0.07
649.80,-3.34,0.01,0.41,0.43,0.18,0.05
664.25,-3.15,0.02,0.40,0.40,0.16,0.05
679.26,-2.94,0.01,0.41,0.43,0.17,0.05
694.55,-2.72,0.02,0.32,0.34,0.16,0.08
710.40,-2.42,0.02,0.30,0.30,0.15,0.06
724.28,-2.13,0.02,0.27,0.25,0.13,0.04
738.03,-1.81,0.02,0.23,0.23,0.15,0.05
754.72,-1.38,0.03,0.36,0.36,0.15,0.07
768.88,-1.02,0.02,0.27,0.27,0.14,0.07
783.47,-0.72,0.02,0.39,0.40,0.19,0.09
797.77,-0.39,0.02,0.40,0.40,0.13,0.06
811.94,-0.07,0.03,0.36,0.38,0.12,0.09
826.39,0.26,0.02,0.40,0.40,0.16,0.09
840.69,0.60,0.02,0.38,0.36,0.10,0.05
855.70,0.93,0.02,0.43,0.40,0.14,0.09
870.71,1.20,0.02,0.29,0.29,0.13,0.07
885.72,1.41,0.01,0.41,0.41,0.13,0.08
902.69,1.67,0.02,0.31,0.33,0.13,0.08
917.84,1.90,0.02,0.26,0.26,0.13,0.08
932.99,2.14,0.02,0.22,0.20,0.12,0.12
947.30,2.38,0.02,0.34,0.34,0.13,0.09
961.46,2.58,0.01,0.34,0.34,0.13,0.06
975.63,2.73,0.01,0.59,0.58,0.13,0.07
992.61,2.87,0.01,0.27,0.27,0.07,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
