x, y, theta, left_speed, right_speed, left_bump, right_bump
14.59,0.09,0.01,0.14,0.14,0.16,0.13
30.02,0.18,0.01,0.22,0.20,0.13,0.13
43.91,0.22,-0.00,0.18,0.18,0.11,0.11
59.20,0.17,-0.01,0.25,0.26,0.12,0.10
73.65,0.07,-0.01,0.51,0.48,0.13,0.11
88.80,-0.07,-0.00,0.24,0.26,0.09,0.08
104.79,-0.10,-0.00,0.38,0.38,0.10,0.10
118.40,-0.20,-0.01,0.38,0.38,0.10,0.11
133.13,-0.44,-0.02,0.27,0.27,0.10,0.09
147.30,-0.71,-0.02,0.26,0.26,0.08,0.07
162.02,-1.04,-0.02,0.29,0.29,0.09,0.07
176.19,-1.39,-0.03,0.28,0.28,0.08,0.09
191.62,-1.77,-0.03,0.32,0.31,0.07,0.05
206.62,-2.17,-0.03,0.36,0.34,0.09,0.10
221.07,-2.55,-0.03,0.61,0.59,0.08,0.07
236.21,-2.93,-0.03,0.36,0.36,0.08,0.07
251.50,-3.34,-0.03,0.23,0.23,0.04,0.05
266.78,-3.78,-0.03,0.36,0.36,0.05,0.06
282.91,-4.24,-0.03,0.34,0.34,0.05,0.07
297.21,-4.66,-0.03,0.34,0.31,0.05,0.08
311.10,-5.07,-0.03,0.34,0.34,0.05,0.09
325.54,-5.52,-0.04,0.34,0.34,0.03,0.07
339.84,-6.03,-0.04,0.34,0.34,-0.01,0.08
354.14,-6.52,-0.04,0.36,0.36,0.01,0.07
370.68,-7.14,-0.04,0.46,0.48,0.04,0.09
385.96,-7.72,-0.04,0.45,0.45,0.03,0.08
400.96,-8.33,-0.04,0.43,0.43,0.04,0.08
416.80,-9.00,-0.05,0.28,0.28,0.07,0.13
432.78,-9.72,-0.05,0.46,0.48,0.07,0.10
450.43,-10.50,-0.05,0.36,0.38,0.01,0.05
466.27,-11.18,-0.04,0.32,0.32,0.05,0.06
481.55,-11.78,-0.04,0.31,0.30,0.05,0.06
496.27,-12.33,-0.04,0.29,0.31,0.06,0.07
511.28,-12.84,-0.03,0.29,0.29,0.08,0.10
526.14,-13.30,-0.03,0.32,0.31,0.08,0.08
540.72,-13.76,-0.03,0.31,0.31,0.10,0.11
555.45,-14.19,-0.03,0.31,0.29,0.06,0.09
569.89,-14.56,-0.03,0.29,0.29,0.10,0.13
584.06,-14.90,-0.02,0.29,0.29,0.08,0.10
599.06,-15.23,-0.02,0.31,0.32,0.09,0.12
614.91,-15.51,-0.02,0.36,0.36,0.08,0.11
629.36,-15.72,-0.01,0.36,0.34,0.04,0.09
644.51,-15.89,-0.01,0.36,0.36,0.04,0.08
660.08,-15.99,-0.00,0.36,0.37,0.09,0.14
674.95,-16.04,-0.00,0.35,0.36,0.06,0.11
690.53,-16.04,-0.00,0.36,0.36,0.08,0.11
705.68,-16.03,-0.00,0.36,0.34,0.07,0.10
720.13,-16.02,0.00,0.34,0.34,0.11,0.14
735.00,-15.96,0.00,0.36,0.36,0.09,0.11
749.87,-15.91,0.00,0.63,0.63,0.07,0.12
764.60,-15.84,0.01,0.34,0.36,0.08,0.11
779.47,-15.75,0.01,0.36,0.34,0.08,0.12
794.20,-15.65,0.01,0.36,0.34,0.09,0.17
808.51,-15.52,0.01,0.34,0.36,0.11,0.14
824.64,-15.38,0.01,0.34,0.36,0.12,0.14
839.23,-15.27,0.01,0.34,0.36,0.12,0.13
854.66,-15.15,0.01,0.43,0.41,0.06,0.12
869.11,-15.06,0.00,0.37,0.35,0.07,0.10
884.68,-14.97,0.01,0.30,0.30,0.10,0.13
899.13,-14.89,0.00,0.29,0.27,0.08,0.13
913.72,-14.85,0.00,0.29,0.29,0.06,0.13
928.03,-14.81,0.00,0.27,0.28,0.08,0.14
942.76,-14.77,-0.00,0.28,0.27,0.06,0.14
957.91,-14.75,-0.00,0.29,0.29,0.06,0.11
973.34,-14.74,-0.00,0.52,0.50,0.08,0.13
988.49,-14.74,-0.00,0.31,0.31,0.08,0.09
1003.37,-14.73,-0.00,0.27,0.28,0.06,0.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
