x, y, theta, left_speed, right_speed, left_bump, right_bump
14.58,0.47,0.03,0.19,0.16,0.06,0.09
29.59,0.88,0.02,0.17,0.15,0.06,0.08
43.33,1.18,0.02,0.22,0.22,0.05,0.07
59.46,1.45,0.01,0.30,0.30,0.05,0.06
73.35,1.61,0.01,0.26,0.27,0.05,0.06
87.10,1.76,0.01,0.30,0.30,0.05,0.05
101.83,1.95,0.01,0.33,0.33,0.03,0.03
116.98,2.21,0.03,0.28,0.29,0.04,0.03
132.96,2.70,0.03,0.56,0.58,0.04,0.03
148.95,3.15,0.02,0.25,0.22,0.01,-0.02
164.52,3.41,0.01,0.35,0.33,0.05,-0.00
181.21,3.59,0.01,0.24,0.23,0.07,0.02
195.24,3.68,0.01,0.34,0.34,0.05,0.01
209.41,3.75,0.00,0.24,0.23,0.07,0.03
223.30,3.76,0.00,0.33,0.31,0.03,0.00
239.85,3.69,-0.01,0.61,0.58,0.01,-0.01
257.11,3.59,-0.01,0.27,0.27,0.03,0.00
270.99,3.48,-0.01,0.27,0.27,0.07,0.03
284.88,3.40,-0.00,0.29,0.29,0.06,0.02
299.33,3.32,-0.01,0.31,0.29,0.05,-0.01
313.92,3.21,-0.01,0.27,0.29,0.04,0.00
328.65,3.10,-0.01,0.27,0.29,0.04,0.00
343.38,2.99,-0.01,0.31,0.31,0.06,0.02
358.53,2.87,-0.01,0.29,0.29,0.05,0.01
373.12,2.76,-0.01,0.29,0.29,0.03,0.00
388.13,2.63,-0.01,0.29,0.27,0.05,0.03
403.00,2.48,-0.01,0.35,0.34,0.06,0.01
417.17,2.33,-0.01,0.33,0.33,0.04,0.00
431.48,2.14,-0.01,0.33,0.33,0.05,0.03
445.37,1.97,-0.01,0.60,0.60,0.06,0.02
462.34,1.79,-0.01,0.25,0.25,0.00,-0.02
478.89,1.57,-0.01,0.39,0.40,0.08,0.02
494.75,1.42,-0.01,0.23,0.23,0.04,-0.00
510.88,1.26,-0.01,0.33,0.33,0.07,0.03
524.76,1.09,-0.02,0.33,0.33,0.07,-0.00
538.79,0.84,-0.02,0.33,0.33,0.05,-0.01
552.96,0.59,-0.02,0.35,0.35,0.04,-0.01
567.83,0.30,-0.02,0.35,0.35,0.07,0.02
582.55,0.03,-0.02,0.35,0.35,0.08,0.01
598.26,-0.24,-0.02,0.26,0.27,0.05,0.00
614.25,-0.53,-0.02,0.27,0.29,0.07,0.00
628.84,-0.77,-0.02,0.39,0.39,0.07,0.00
643.99,-1.03,-0.02,0.41,0.41,0.08,0.00
658.86,-1.26,-0.02,0.27,0.27,0.03,-0.01
675.13,-1.52,-0.02,0.34,0.34,0.09,0.02
690.14,-1.74,-0.01,0.28,0.28,0.07,0.01
704.73,-1.91,-0.01,0.26,0.25,0.04,0.00
719.04,-2.11,-0.01,0.29,0.29,0.07,0.01
735.03,-2.35,-0.02,0.22,0.22,-0.00,-0.01
749.90,-2.64,-0.02,0.31,0.28,0.01,0.00
764.76,-2.97,-0.02,0.50,0.51,0.10,0.01
781.04,-3.24,-0.01,0.23,0.24,0.07,0.00
796.89,-3.24,0.00,0.36,0.36,0.08,0.01
813.58,-3.20,0.00,0.34,0.33,0.06,0.00
827.61,-3.18,0.00,0.26,0.25,0.07,0.01
842.20,-3.15,0.00,0.36,0.36,0.06,0.00
857.63,-3.15,0.00,0.36,0.36,0.07,0.01
872.36,-3.17,-0.00,0.27,0.26,0.02,0.01
888.50,-3.22,-0.01,0.45,0.45,0.15,0.04
903.09,-3.30,-0.01,0.28,0.28,0.02,0.01
917.82,-3.42,-0.01,0.32,0.31,0.11,0.01
932.40,-3.59,-0.01,0.36,0.36,0.02,0.01
948.96,-3.80,-0.02,0.31,0.29,0.07,0.02
965.37,-4.03,-0.01,0.33,0.31,0.05,0.01
979.40,-4.22,-0.01,0.34,0.34,0.06,0.02
993.28,-4.41,-0.02,0.33,0.31,0.05,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
