x, y, theta, left_speed, right_speed, left_bump, right_bump
14.29,0.65,0.06,0.15,0.15,0.07,0.16
28.72,1.39,0.05,0.19,0.17,0.04,0.12
44.28,2.10,0.04,0.32,0.31,0.04,0.10
60.54,2.63,0.03,0.29,0.27,0.03,0.10
75.83,2.98,0.02,0.27,0.27,0.01,0.08
91.12,3.32,0.02,0.22,0.22,-0.01,0.06
108.09,3.69,0.02,0.27,0.27,0.01,0.10
121.70,3.97,0.02,0.29,0.29,0.03,0.12
135.72,4.24,0.02,0.29,0.29,0.00,0.08
150.31,4.50,0.01,0.30,0.29,0.01,0.06
165.18,4.64,0.01,0.31,0.29,-0.01,0.03
179.77,4.72,0.01,0.31,0.29,0.01,0.08
194.08,4.78,0.00,0.34,0.34,0.01,0.05
209.09,4.77,0.00,0.29,0.28,-0.00,0.05
223.26,4.79,0.00,0.31,0.29,0.01,0.06
237.85,4.79,0.00,0.31,0.31,0.02,0.05
253.28,4.79,0.00,0.32,0.32,0.01,0.04
268.71,4.78,0.00,0.36,0.36,0.00,0.03
284.28,4.76,-0.00,0.38,0.36,0.01,0.05
299.15,4.74,-0.00,0.36,0.34,0.01,0.05
313.89,4.72,0.00,0.63,0.63,0.03,0.04
329.32,4.72,0.00,0.37,0.39,0.03,0.07
344.61,4.75,0.00,0.36,0.36,0.01,0.03
359.90,4.80,0.00,0.37,0.36,0.01,0.05
376.03,4.79,-0.00,0.39,0.37,0.03,0.08
391.61,4.75,0.00,0.36,0.39,0.01,0.04
406.76,4.75,0.00,0.36,0.36,-0.01,0.05
423.31,4.71,0.00,0.36,0.36,0.01,0.06
437.76,4.70,-0.00,0.34,0.34,0.01,0.03
451.79,4.65,-0.00,0.34,0.34,0.02,0.04
466.24,4.57,-0.01,0.26,0.25,0.04,0.02
480.41,4.46,-0.01,0.27,0.26,0.02,0.02
496.54,4.30,-0.01,0.56,0.58,0.03,0.02
510.15,4.22,-0.00,0.30,0.30,0.03,0.02
527.26,4.22,0.00,0.25,0.26,0.03,0.02
541.15,4.27,0.01,0.28,0.28,0.05,0.05
555.18,4.36,0.01,0.25,0.25,0.04,0.05
569.35,4.43,0.00,0.29,0.28,0.03,0.02
584.22,4.48,0.00,0.26,0.26,0.04,0.05
598.95,4.54,0.01,0.26,0.26,0.04,0.06
614.10,4.64,0.01,0.30,0.30,0.03,0.04
630.09,4.77,0.01,0.28,0.28,0.03,0.05
645.24,4.95,0.01,0.28,0.26,0.02,0.02
662.08,5.11,0.01,0.25,0.23,-0.00,0.00
677.65,5.17,0.00,0.32,0.32,0.03,0.04
692.24,5.22,0.00,0.29,0.27,0.03,0.04
706.27,5.23,-0.00,0.29,0.31,0.03,0.03
720.72,5.21,-0.00,0.29,0.31,0.04,0.04
735.45,5.18,-0.00,0.31,0.31,0.03,0.02
749.76,5.13,-0.00,0.29,0.31,0.04,0.02
764.35,5.09,-0.00,0.30,0.29,0.03,0.02
779.08,5.01,-0.01,0.31,0.32,0.03,0.02
795.77,4.92,-0.00,0.27,0.29,0.03,0.02
810.50,4.89,-0.00,0.34,0.36,0.03,0.00
825.37,4.92,0.01,0.36,0.36,0.02,0.02
839.68,5.03,0.01,0.25,0.25,0.02,0.03
853.71,5.15,0.01,0.33,0.31,0.01,0.00
870.26,5.19,-0.00,0.35,0.33,0.02,0.01
888.22,5.19,-0.00,0.45,0.45,0.05,0.03
902.53,5.18,-0.00,0.24,0.26,0.03,0.02
916.84,5.16,-0.00,0.20,0.20,0.04,0.02
930.73,5.16,0.00,0.31,0.31,0.05,0.03
944.34,5.19,-0.00,0.33,0.31,0.04,0.03
961.45,5.19,-0.00,0.29,0.29,0.05,0.03
975.76,5.17,-0.01,0.34,0.31,0.03,0.01
989.79,5.08,-0.01,0.31,0.34,0.05,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
