x, y, theta, left_speed, right_speed, left_bump, right_bump
14.31,-0.09,-0.01,0.14,0.15,0.17,0.11
28.48,-0.10,0.00,0.20,0.20,0.16,0.14
42.79,-0.07,0.00,0.22,0.22,0.10,0.08
58.78,-0.02,0.00,0.30,0.30,0.11,0.11
72.95,0.00,-0.00,0.28,0.27,0.08,0.09
88.52,-0.03,-0.00,0.26,0.26,0.05,0.07
103.11,-0.07,-0.00,0.28,0.28,0.06,0.08
118.96,-0.12,-0.01,0.27,0.25,0.08,0.11
135.10,-0.17,-0.00,0.35,0.35,0.05,0.09
149.41,-0.21,-0.00,0.35,0.37,0.09,0.14
163.15,-0.25,-0.00,0.38,0.38,0.03,0.09
177.89,-0.32,-0.01,0.37,0.37,0.07,0.10
192.61,-0.45,-0.01,0.39,0.40,0.07,0.08
206.92,-0.56,-0.01,0.40,0.40,0.07,0.10
221.65,-0.70,-0.01,0.43,0.40,0.07,0.09
236.94,-0.88,-0.01,0.37,0.39,0.06,0.11
252.37,-1.03,-0.01,0.45,0.45,0.05,0.09
267.39,-1.17,-0.01,0.40,0.40,0.07,0.08
282.26,-1.26,-0.01,0.41,0.43,0.08,0.11
299.09,-1.37,-0.01,0.34,0.34,0.04,0.07
314.10,-1.47,-0.00,0.35,0.35,0.05,0.11
327.99,-1.54,-0.01,0.60,0.61,0.03,0.09
342.86,-1.61,-0.01,0.65,0.62,0.03,0.11
357.59,-1.69,-0.00,0.35,0.36,0.03,0.12
372.74,-1.75,-0.00,0.34,0.36,0.03,0.08
388.31,-1.82,-0.01,0.36,0.36,0.04,0.10
403.88,-1.90,-0.00,0.36,0.36,0.03,0.09
417.91,-1.95,-0.00,0.46,0.46,0.04,0.07
433.62,-2.04,-0.01,0.43,0.43,0.02,0.09
449.48,-2.15,-0.01,0.41,0.41,0.02,0.08
464.91,-2.24,-0.01,0.43,0.41,0.07,0.10
479.92,-2.31,-0.00,0.32,0.34,0.09,0.10
494.93,-2.33,-0.00,0.37,0.37,0.05,0.07
508.68,-2.31,-0.00,0.35,0.33,0.07,0.07
522.29,-2.28,0.00,0.38,0.38,0.08,0.07
537.58,-2.25,-0.00,0.30,0.32,0.09,0.10
551.89,-2.24,-0.00,0.28,0.28,0.08,0.07
566.48,-2.24,-0.00,0.48,0.48,0.12,0.12
580.65,-2.22,0.00,0.29,0.29,0.07,0.08
595.10,-2.18,-0.00,0.28,0.27,0.08,0.11
609.69,-2.16,-0.00,0.30,0.29,0.10,0.15
624.84,-2.13,-0.00,0.36,0.35,0.04,0.07
639.99,-2.14,-0.00,0.36,0.36,0.04,0.07
655.14,-2.15,-0.00,0.34,0.36,0.08,0.11
671.83,-2.15,-0.00,0.37,0.36,0.08,0.09
686.99,-2.19,-0.00,0.36,0.34,0.09,0.10
701.72,-2.20,-0.00,0.34,0.34,0.07,0.08
717.15,-2.20,-0.00,0.36,0.36,0.09,0.10
732.58,-2.20,-0.00,0.36,0.36,0.10,0.11
747.59,-2.19,0.00,0.32,0.34,0.10,0.10
763.02,-2.15,0.00,0.36,0.36,0.12,0.12
778.31,-2.14,-0.00,0.36,0.36,0.11,0.11
793.04,-2.14,-0.00,0.34,0.32,0.12,0.13
809.74,-2.22,-0.01,0.50,0.48,0.12,0.20
825.31,-2.29,-0.00,0.27,0.29,0.12,0.12
840.32,-2.34,-0.01,0.39,0.39,0.09,0.10
855.89,-2.41,-0.00,0.43,0.43,0.12,0.10
871.18,-2.46,-0.01,0.43,0.43,0.14,0.11
885.63,-2.55,-0.00,0.38,0.39,0.16,0.14
900.36,-2.58,-0.00,0.38,0.40,0.12,0.11
914.81,-2.61,-0.00,0.43,0.40,0.14,0.12
929.12,-2.65,-0.00,0.38,0.38,0.12,0.10
943.99,-2.68,-0.00,0.41,0.40,0.14,0.13
959.14,-2.69,-0.00,0.43,0.41,0.16,0.13
973.59,-2.71,-0.00,0.31,0.29,0.16,0.10
988.32,-2.68,0.00,0.41,0.41,0.18,0.15
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
