x, y, theta, left_speed, right_speed, left_bump, right_bump
14.17,0.26,0.02,0.12,0.14,0.21,0.13
29.32,0.44,0.01,0.20,0.20,0.17,0.12
43.06,0.56,0.01,0.22,0.22,0.19,0.11
58.36,0.66,0.01,0.30,0.27,0.18,0.08
74.35,0.74,0.01,0.27,0.27,0.15,0.08
89.64,0.88,0.01,0.23,0.22,0.13,0.07
104.51,1.03,0.01,0.35,0.35,0.14,0.07
121.06,1.17,0.01,0.33,0.31,0.20,0.09
136.91,1.29,0.01,0.30,0.31,0.16,0.06
150.52,1.40,0.01,0.28,0.30,0.17,0.07
164.55,1.56,0.02,0.58,0.62,0.17,0.07
181.80,1.84,0.01,0.23,0.24,0.13,0.04
199.48,2.10,0.02,0.31,0.33,0.17,0.07
213.36,2.37,0.02,0.28,0.31,0.15,0.07
227.81,2.66,0.02,0.29,0.29,0.15,0.06
242.96,2.96,0.02,0.49,0.50,0.15,0.05
257.41,3.26,0.02,0.29,0.31,0.13,0.06
271.29,3.57,0.03,0.29,0.29,0.13,0.05
286.02,3.96,0.03,0.29,0.31,0.13,0.07
300.46,4.42,0.03,0.29,0.31,0.15,0.07
315.18,4.92,0.04,0.31,0.31,0.13,0.07
330.46,5.45,0.03,0.30,0.31,0.12,0.04
345.32,5.94,0.03,0.31,0.31,0.13,0.07
360.33,6.43,0.04,0.31,0.32,0.11,0.05
375.19,6.97,0.04,0.29,0.31,0.15,0.05
389.35,7.48,0.04,0.31,0.29,0.15,0.05
405.89,8.17,0.05,0.34,0.34,0.14,0.07
422.42,9.01,0.05,0.38,0.37,0.15,0.07
436.43,9.75,0.05,0.31,0.29,0.13,0.09
453.24,10.61,0.05,0.31,0.31,0.10,0.04
470.75,11.52,0.05,0.29,0.27,0.11,0.07
484.76,12.27,0.05,0.27,0.27,0.13,0.08
498.63,13.03,0.05,0.29,0.29,0.11,0.06
512.64,13.75,0.05,0.29,0.29,0.13,0.09
527.21,14.50,0.05,0.29,0.29,0.11,0.10
541.78,15.25,0.05,0.31,0.31,0.11,0.09
556.22,15.95,0.05,0.31,0.30,0.11,0.09
570.93,16.67,0.05,0.29,0.30,0.10,0.08
585.78,17.43,0.05,0.30,0.30,0.12,0.10
600.35,18.17,0.05,0.30,0.32,0.12,0.09
615.34,18.95,0.05,0.31,0.32,0.11,0.10
630.47,19.73,0.05,0.32,0.31,0.10,0.08
645.19,20.44,0.05,0.32,0.31,0.10,0.10
660.88,21.16,0.05,0.37,0.35,0.09,0.09
676.44,21.84,0.04,0.32,0.32,0.09,0.07
691.30,22.49,0.04,0.32,0.32,0.08,0.08
707.13,23.19,0.05,0.32,0.30,0.09,0.09
722.83,23.88,0.05,0.54,0.53,0.09,0.10
737.68,24.56,0.05,0.31,0.31,0.05,0.06
752.54,25.24,0.05,0.28,0.29,0.06,0.08
766.97,25.89,0.04,0.31,0.29,0.06,0.10
782.11,26.53,0.04,0.65,0.61,0.08,0.09
797.11,27.11,0.03,0.36,0.36,0.11,0.10
811.84,27.57,0.03,0.36,0.34,0.10,0.10
826.14,27.98,0.03,0.63,0.63,0.13,0.13
841.00,28.39,0.02,0.36,0.36,0.13,0.14
856.15,28.75,0.02,0.36,0.34,0.11,0.10
870.46,29.11,0.03,0.63,0.63,0.11,0.10
885.88,29.54,0.02,0.39,0.36,0.11,0.10
901.03,29.92,0.03,0.34,0.36,0.10,0.12
915.89,30.34,0.03,0.36,0.36,0.09,0.10
931.32,30.74,0.02,0.66,0.66,0.13,0.15
946.89,31.13,0.03,0.37,0.37,0.13,0.16
961.89,31.49,0.02,0.36,0.36,0.08,0.12
977.04,31.82,0.02,0.34,0.36,0.13,0.14
991.21,32.14,0.02,0.36,0.36,0.10,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
