x, y, theta, left_speed, right_speed, left_bump, right_bump
13.89,0.22,0.02,0.11,0.11,0.06,0.08
29.17,0.61,0.03,0.17,0.17,0.06,0.07
43.34,0.92,0.02,0.19,0.18,0.04,0.08
58.63,1.12,0.01,0.24,0.24,0.04,0.09
73.36,1.27,0.01,0.28,0.28,0.03,0.07
88.79,1.44,0.01,0.24,0.24,0.00,0.07
103.10,1.58,0.01,0.30,0.31,0.02,0.09
118.39,1.71,0.01,0.31,0.31,0.02,0.08
134.38,1.82,0.01,0.31,0.33,0.04,0.10
148.27,1.93,0.01,0.34,0.34,0.03,0.07
163.00,2.05,0.01,0.36,0.34,0.01,0.06
177.31,2.15,0.01,0.34,0.34,0.00,0.07
192.18,2.24,0.01,0.36,0.34,-0.00,0.06
207.19,2.32,0.00,0.36,0.34,0.00,0.04
221.92,2.39,0.01,0.34,0.36,0.01,0.06
237.07,2.53,0.01,0.36,0.39,0.01,0.05
254.18,2.71,0.01,0.30,0.29,-0.00,0.05
269.62,2.85,0.01,0.26,0.26,-0.00,0.04
285.89,3.01,0.01,0.39,0.37,-0.00,0.04
301.32,3.10,0.01,0.36,0.36,-0.00,0.00
317.73,3.21,0.01,0.50,0.48,0.02,0.05
332.60,3.34,0.01,0.43,0.45,-0.00,0.02
347.19,3.47,0.01,0.43,0.45,0.01,0.04
361.50,3.62,0.01,0.40,0.40,0.02,0.02
376.37,3.75,0.01,0.26,0.26,0.01,0.03
392.64,3.90,0.02,0.33,0.33,0.01,0.02
407.65,4.10,0.01,0.29,0.29,0.01,0.02
421.40,4.28,0.01,0.29,0.27,0.00,-0.01
435.99,4.52,0.02,0.27,0.29,0.01,0.03
450.72,4.84,0.02,0.34,0.34,0.01,0.04
465.02,5.14,0.02,0.34,0.36,0.01,0.04
480.03,5.42,0.02,0.23,0.22,0.01,0.03
495.18,5.71,0.02,0.36,0.36,-0.01,0.03
509.49,5.98,0.02,0.34,0.34,-0.00,0.05
523.79,6.26,0.02,0.61,0.61,0.01,0.05
540.76,6.59,0.02,0.22,0.23,-0.00,0.00
557.17,6.95,0.02,0.37,0.38,-0.00,0.02
573.86,7.31,0.02,0.31,0.33,-0.00,0.01
590.69,7.69,0.02,0.34,0.31,-0.01,0.02
604.58,8.02,0.03,0.31,0.34,0.01,0.02
618.32,8.38,0.03,0.34,0.32,-0.01,0.02
632.35,8.74,0.03,0.34,0.34,0.01,0.03
646.79,9.11,0.03,0.34,0.34,0.01,0.05
662.92,9.57,0.03,0.36,0.34,0.01,0.03
678.20,10.00,0.03,0.36,0.36,0.02,0.04
693.91,10.48,0.03,0.28,0.29,0.01,0.03
709.47,10.96,0.03,0.27,0.27,0.01,0.07
725.60,11.49,0.04,0.36,0.39,0.02,0.07
741.44,12.05,0.03,0.37,0.37,-0.00,0.03
757.29,12.55,0.03,0.39,0.37,0.01,0.04
773.13,12.99,0.03,0.28,0.28,-0.00,0.06
789.54,13.37,0.02,0.39,0.39,-0.00,0.04
805.67,13.73,0.03,0.39,0.40,-0.00,0.05
821.52,14.11,0.02,0.28,0.28,-0.00,-0.01
837.79,14.51,0.02,0.30,0.30,0.01,0.08
851.67,14.82,0.03,0.34,0.35,0.01,0.05
868.50,15.19,0.02,0.36,0.34,-0.00,0.02
885.05,15.52,0.03,0.37,0.39,-0.01,0.02
901.18,15.97,0.03,0.32,0.32,0.01,0.01
915.34,16.41,0.03,0.29,0.29,0.01,-0.00
930.35,16.90,0.03,0.34,0.33,0.00,0.04
944.79,17.36,0.03,0.48,0.48,0.00,0.01
958.95,17.80,0.03,0.29,0.31,0.01,0.04
973.25,18.22,0.03,0.29,0.29,0.01,0.05
987.00,18.61,0.03,0.29,0.29,0.00,0.02
1001.16,18.99,0.03,0.29,0.29,0.01,0.05
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
