x, y, theta, left_speed, right_speed, left_bump, right_bump
14.45,0.33,0.03,0.15,0.15,0.05,0.08
29.59,0.72,0.02,0.19,0.19,0.05,0.09
44.04,1.03,0.02,0.25,0.25,0.04,0.07
60.45,1.37,0.02,0.22,0.22,0.03,0.08
76.16,1.73,0.02,0.26,0.26,0.03,0.07
90.74,2.07,0.02,0.33,0.32,0.01,0.04
106.59,2.31,0.01,0.31,0.29,0.01,0.04
120.20,2.38,0.00,0.31,0.34,0.02,0.05
137.32,2.41,0.00,0.34,0.34,0.01,0.08
152.05,2.44,0.00,0.36,0.34,0.02,0.05
166.92,2.44,0.00,0.36,0.36,0.01,0.03
181.51,2.42,0.00,0.36,0.36,0.00,0.04
197.08,2.38,-0.00,0.35,0.34,0.01,0.03
212.37,2.30,-0.01,0.38,0.36,0.01,0.03
227.24,2.22,-0.01,0.63,0.61,0.00,0.04
242.81,2.13,-0.00,0.36,0.39,0.01,0.03
258.38,2.10,0.00,0.23,0.24,0.01,0.04
274.38,2.10,0.00,0.37,0.36,-0.01,0.01
289.11,2.07,-0.00,0.61,0.62,-0.01,0.01
304.96,2.01,-0.01,0.37,0.36,0.01,0.03
320.67,1.89,-0.01,0.64,0.64,-0.01,0.02
336.24,1.79,-0.00,0.36,0.37,-0.01,0.03
351.96,1.75,-0.00,0.37,0.39,-0.00,0.04
367.39,1.72,-0.00,0.37,0.37,-0.00,0.04
382.68,1.63,-0.01,0.36,0.36,0.00,0.05
399.65,1.50,-0.01,0.30,0.29,-0.01,0.02
414.80,1.34,-0.01,0.36,0.36,-0.00,0.05
429.95,1.19,-0.01,0.36,0.36,-0.00,0.04
445.10,1.02,-0.01,0.26,0.25,-0.00,0.03
458.99,0.87,-0.01,0.23,0.23,-0.01,0.02
475.83,0.63,-0.02,0.36,0.34,0.01,0.01
489.85,0.33,-0.02,0.21,0.21,-0.01,-0.02
504.30,0.07,-0.02,0.34,0.36,0.01,0.01
518.32,-0.19,-0.02,0.34,0.34,0.02,0.02
532.35,-0.42,-0.02,0.34,0.34,0.02,0.02
546.24,-0.61,-0.01,0.34,0.34,0.01,0.02
560.27,-0.78,-0.01,0.61,0.58,0.02,0.01
574.86,-0.99,-0.01,0.63,0.63,0.03,0.02
589.44,-1.19,-0.01,0.34,0.36,0.03,0.02
605.86,-1.40,-0.02,0.36,0.36,0.02,0.04
621.01,-1.60,-0.01,0.34,0.36,0.02,0.05
635.32,-1.74,-0.01,0.34,0.34,0.01,0.01
649.48,-1.86,-0.01,0.24,0.25,0.01,0.04
664.07,-1.95,-0.01,0.25,0.26,0.02,0.04
677.96,-2.02,-0.01,0.33,0.33,0.01,0.01
694.66,-2.16,-0.01,0.58,0.58,-0.01,0.00
708.68,-2.30,-0.01,0.31,0.33,0.01,0.01
722.85,-2.40,-0.00,0.62,0.63,0.01,0.01
738.00,-2.41,0.00,0.34,0.35,0.01,0.01
752.87,-2.35,0.01,0.33,0.35,0.01,0.04
767.32,-2.24,0.01,0.63,0.62,0.01,0.02
781.49,-2.16,0.00,0.57,0.57,-0.02,0.01
795.24,-2.11,0.00,0.34,0.33,-0.01,-0.01
808.85,-2.09,-0.00,0.31,0.33,-0.01,0.00
822.88,-2.06,0.01,0.58,0.60,0.01,0.04
837.05,-1.93,0.01,0.59,0.60,0.01,0.03
851.36,-1.78,0.01,0.34,0.35,0.01,0.04
866.22,-1.63,0.01,0.35,0.33,0.01,0.05
881.52,-1.49,0.01,0.36,0.36,0.02,0.05
896.81,-1.43,0.00,0.68,0.67,-0.00,0.04
912.66,-1.43,-0.01,0.36,0.35,-0.01,0.04
927.81,-1.50,-0.01,0.65,0.63,0.00,0.04
942.82,-1.57,-0.00,0.65,0.65,-0.01,0.04
956.85,-1.64,-0.00,0.33,0.33,-0.01,-0.02
970.60,-1.69,-0.01,0.60,0.57,-0.01,0.03
984.35,-1.81,-0.01,0.33,0.33,-0.01,0.02
998.94,-1.96,-0.01,0.35,0.33,-0.01,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
