x, y, theta, left_speed, right_speed, left_bump, right_bump
14.87,-0.09,-0.01,0.15,0.15,0.13,0.11
30.44,-0.19,-0.01,0.22,0.20,0.13,0.10
46.15,-0.31,-0.01,0.22,0.21,0.13,0.10
62.15,-0.42,-0.00,0.28,0.28,0.13,0.11
76.74,-0.45,-0.00,0.27,0.28,0.11,0.07
91.89,-0.50,-0.00,0.24,0.22,0.10,0.07
108.44,-0.55,-0.00,0.27,0.27,0.11,0.09
124.43,-0.62,-0.00,0.35,0.37,0.11,0.09
138.18,-0.67,-0.00,0.32,0.32,0.11,0.12
152.49,-0.72,-0.00,0.42,0.42,0.10,0.08
166.52,-0.77,-0.01,0.29,0.29,0.08,0.10
180.69,-0.87,-0.01,0.37,0.37,0.10,0.09
197.10,-1.01,-0.01,0.29,0.29,0.09,0.07
211.55,-1.18,-0.01,0.31,0.31,0.07,0.06
226.84,-1.38,-0.01,0.35,0.36,0.10,0.07
241.71,-1.54,-0.01,0.62,0.63,0.09,0.07
257.00,-1.69,-0.01,0.34,0.36,0.08,0.07
272.29,-1.75,-0.00,0.65,0.65,0.09,0.12
288.01,-1.79,-0.00,0.38,0.36,0.09,0.10
304.00,-1.82,-0.00,0.36,0.39,0.09,0.10
320.13,-1.83,-0.00,0.70,0.72,0.08,0.09
336.69,-1.87,-0.00,0.38,0.39,0.08,0.07
353.24,-1.87,-0.00,0.39,0.39,0.09,0.10
369.23,-1.83,0.01,0.38,0.39,0.08,0.07
385.23,-1.73,0.01,0.38,0.38,0.07,0.08
401.50,-1.62,0.01,0.39,0.39,0.10,0.09
417.49,-1.56,0.01,0.24,0.25,0.08,0.07
433.90,-1.46,0.01,0.67,0.70,0.10,0.07
449.34,-1.35,0.01,0.65,0.65,0.07,0.07
464.63,-1.17,0.01,0.63,0.65,0.09,0.07
479.07,-0.95,0.02,0.33,0.33,0.03,0.02
493.10,-0.72,0.02,0.58,0.59,0.10,0.10
506.99,-0.49,0.02,0.33,0.33,0.08,0.10
521.58,-0.21,0.02,0.35,0.35,0.06,0.07
535.74,0.04,0.02,0.33,0.33,0.09,0.12
553.56,0.31,0.02,0.25,0.26,0.02,0.08
568.29,0.57,0.02,0.34,0.34,0.03,0.08
582.17,0.79,0.02,0.34,0.34,0.01,0.08
596.90,1.04,0.02,0.34,0.34,0.04,0.08
611.63,1.27,0.01,0.36,0.34,0.03,0.04
626.08,1.43,0.01,0.34,0.36,0.04,0.06
641.09,1.60,0.01,0.34,0.36,0.07,0.08
656.24,1.77,0.01,0.36,0.36,0.06,0.08
670.97,1.99,0.02,0.61,0.61,0.08,0.11
686.40,2.28,0.02,0.33,0.34,0.09,0.15
701.68,2.59,0.02,0.36,0.36,0.08,0.12
716.55,2.88,0.02,0.36,0.36,0.08,0.10
731.98,3.18,0.02,0.36,0.36,0.08,0.12
747.41,3.47,0.02,0.23,0.23,0.08,0.10
762.84,3.81,0.03,0.36,0.36,0.06,0.11
777.28,4.16,0.02,0.36,0.36,0.08,0.11
792.01,4.47,0.02,0.36,0.34,0.10,0.13
806.32,4.76,0.02,0.36,0.36,0.06,0.12
822.87,5.08,0.02,0.34,0.36,0.07,0.17
838.02,5.36,0.02,0.26,0.25,0.05,0.14
852.89,5.63,0.02,0.24,0.25,0.05,0.13
868.17,5.95,0.02,0.25,0.27,0.05,0.13
883.60,6.30,0.02,0.36,0.36,0.05,0.14
898.47,6.64,0.02,0.36,0.36,0.04,0.12
913.48,6.98,0.02,0.36,0.36,0.05,0.16
928.48,7.28,0.02,0.25,0.26,0.07,0.18
942.23,7.59,0.02,0.23,0.23,0.06,0.12
958.50,8.00,0.03,0.33,0.31,0.08,0.19
975.60,8.51,0.03,0.46,0.44,0.05,0.18
989.63,8.89,0.02,0.33,0.31,0.04,0.14
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
